# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 458 7464 238 30629 10017
p 2 4152 3215 793 54837 20878
i 2 8160 0 0 167929 26262
p 2 7532 628 0 243711 32244
p 2 1435 6724 1 339265 25651
p 2 7516 644 0 294696 37042
p 2 2149 6011 0 388300 31739
p 2 1838 6320 2 432634 31492
p 2 4417 3743 0 463034 38607
p 2 3897 4263 0 480040 37899
p 2 4064 4096 0 509967 38597
p 2 3470 4690 0 516040 37140
p 2 2957 5203 0 524194 35882
p 2 2965 5195 0 530918 36114
p 2 2785 5375 0 563050 35354
p 2 2796 5364 0 586631 35320
p 2 2856 5304 0 601454 35453
p 2 2674 5486 0 619563 34704
p 2 2478 5682 0 652135 33881
p 2 2387 5773 0 684299 33498
p 2 2199 5961 0 703892 32768
p 2 2227 5933 0 728675 32712
p 2 2308 5852 0 719924 32999
p 2 2439 5721 0 723616 33961
p 2 1696 6464 0 782737 30773
p 2 2165 5995 0 690964 32341
p 2 1685 6475 0 659845 30095
p 2 1753 6406 1 607840 30644
p 2 1149 7011 0 716047 28116
p 2 1770 6390 0 564589 29949
p 2 1392 6768 0 492842 28378
p 2 1118 7041 1 430117 27562
p 2 870 7287 3 405651 26111
p 2 850 7307 3 378799 26609
p 2 627 7528 5 337368 24862
p 2 531 7626 3 321051 24777
p 2 486 7671 3 287530 23956
p 2 473 7670 17 257966 24154
p 2 303 7844 13 233311 22775
p 2 303 7832 25 206111 22593
p 2 205 7939 16 187886 21499
p 2 320 7809 31 176837 22163
p 2 216 7909 35 155797 20640
p 2 178 7953 29 145150 20572
p 2 105 8000 55 126177 19417
p 2 73 8056 31 111944 18571
p 2 48 8067 45 108343 18224
p 2 26 8093 41 103428 17457
p 2 12 8054 94 97870 16719
p 2 20 8091 49 91870 16273
p 2 59 8019 82 92332 16570
p 2 68 8034 58 91088 17025
p 2 27 8133 0 132779 17682
p 2 9 8125 26 71168 16302
p 2 16 8079 65 67671 15827
p 2 26 8092 42 68225 16113
p 2 110 8020 30 75748 15903
p 2 5 8089 66 50458 15584
p 2 1 7939 220 43859 14712
p 2 40 8106 14 56021 15285
p 2 11 7803 346 41747 14178
p 2 119 8021 20 54640 15883
p 2 4 7714 442 39197 13761
p 2 92 8053 15 54871 15883
p 2 6 7554 600 35879 13903
p 2 0 7885 275 34784 13776
p 2 0 7290 870 27825 10818
p 2 0 7136 1024 23135 9381
p 2 0 6838 1322 21226 8393
p 2 0 6797 1363 21099 8194
p 2 2 6849 1309 28143 8390
i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
i 2 8160 0 0 22777 22576
p 2 0 402 7758 1979 1503
p 2 0 459 7701 1936 1585
p 2 0 422 7738 1902 1550
p 2 0 469 7691 1923 1590
p 2 0 440 7720 1907 1568
p 2 0 468 7692 1999 1599
p 2 0 464 7696 1945 1598
p 2 0 465 7695 1993 1594
p 2 0 485 7675 1988 1615
p 2 0 481 7679 1974 1615
p 2 0 481 7679 1984 1621
p 2 0 496 7664 1961 1621
p 2 0 491 7669 1996 1619
p 2 0 475 7685 1990 1611
p 2 0 482 7678 2003 1622
p 2 0 484 7676 2058 1635
p 2 0 488 7672 1981 1622
p 2 0 448 7712 1921 1579
p 2 0 467 7693 1980 1606
p 2 0 474 7686 1974 1607
p 2 0 479 7681 2012 1621
p 2 1 476 7683 1972 1605
p 2 0 469 7691 1991 1611
p 2 0 835 7325 2695 1970
p 2 0 1030 7130 2868 2160
p 2 0 864 7296 2508 1999
p 2 0 635 7525 2200 1760
p 2 0 669 7491 2260 1800
p 2 0 605 7555 2180 1736
p 2 0 604 7556 2179 1727
p 2 0 548 7612 2133 1681
p 2 0 578 7582 2172 1711
p 2 0 562 7598 2151 1704
p 2 300 7860 0 34807 9423
p 2 0 746 7414 2486 2088
p 2 4 859 7297 2901 2102
p 2 91 991 7078 5744 2710
p 2 61 4975 3124 20246 7053
p 2 21 5355 2784 24191 7102
p 2 0 2051 6109 8439 3370
p 2 0 2136 6024 7943 3250
p 2 0 1763 6397 8281 3097
p 2 0 1992 6168 8609 3200
p 2 0 1437 6723 7205 2716
p 2 0 1565 6595 7068 2796
p 2 0 1147 7013 5679 2365
p 2 0 1310 6850 4036 2461
p 2 0 1222 6938 4071 2451
p 2 0 1195 6965 3944 2321
p 2 0 1039 7121 3822 2240
p 2 0 1009 7151 3668 2162
p 2 0 1023 7137 7543 2256
p 2 0 1134 7026 7004 2316
p 2 0 1030 7130 8485 2272
p 2 0 956 7204 3156 2122
p 2 0 940 7220 3173 2126
p 2 0 978 7182 3138 2113
p 2 0 1281 6879 4075 2464
p 2 0 1087 7073 3302 2212
p 2 0 1182 6978 3538 2332
p 2 0 1018 7142 3347 2147
p 2 0 961 7199 3139 2135
p 2 0 1484 6676 4749 2921
p 2 0 1598 6562 7049 2808
p 2 0 1375 6785 6841 2708
p 2 0 1569 6591 7751 2753
p 2 0 1128 7032 3342 2311
p 2 0 1086 7074 3144 2226
p 2 0 943 7217 3022 2089
p 2 0 949 7211 3113 2077
p 2 0 807 7353 2859 1972
p 2 0 4135 4025 14552 5192
p 2 0 4995 3165 14182 6035
p 2 0 4190 3970 7872 5125
p 2 0 4279 3881 8218 5270
p 2 0 4523 3637 8362 5422
p 2 0 5291 2869 10208 6174
p 2 0 4596 3564 8535 5470
p 2 0 4274 3886 8008 5276
p 2 0 4419 3741 8086 5358
p 2 0 3943 4217 7798 5048
p 2 0 4639 3521 8554 5464
p 2 0 5140 3020 10007 6050
p 2 0 5677 2483 9920 6423
p 2 0 5334 2826 9550 6247
p 2 0 5823 2337 10055 6510
p 2 0 5091 3069 12384 5988
p 2 0 5951 2209 13579 6646
p 2 0 5057 3103 10597 5912
p 2 0 5127 3033 11015 5903
p 2 0 5363 2797 11968 6208
p 2 0 6210 1950 13046 6910
p 2 0 5746 2414 10244 6563
p 2 3 6066 2091 14917 6997
p 2 0 5280 2880 11038 6176
p 2 0 6124 2036 13285 6871
p 2 2 6025 2133 16969 6974
p 2 12 6206 1942 16219 7122
p 2 11 5453 2696 16169 6758
p 2 26 6155 1979 14788 7466
p 2 7 5818 2335 11613 7041
p 2 0 6303 1857 10511 7133
p 2 1642 6518 0 34200 13378
p 2 0 2682 5478 4355 3976
p 2 0 3243 4917 4606 4207
p 2 0 1795 6365 3251 2844
p 2 0 1703 6457 3060 2709
p 2 0 1376 6784 2773 2409
p 2 0 1222 6938 2644 2275
p 2 0 1095 7065 2526 2151
p 2 0 928 7232 2342 1994
p 2 0 874 7286 2322 1956
p 2 0 824 7336 2350 1897
p 2 0 798 7362 2243 1884
p 2 0 767 7393 2198 1848
p 2 0 719 7441 2189 1817
p 2 0 726 7434 2207 1811
p 2 0 653 7507 2108 1759
p 2 0 702 7458 2130 1783
p 2 0 869 7291 2405 1927
p 2 0 979 7181 2562 2022
p 2 0 922 7238 2383 1982
p 2 0 848 7312 2344 1906
p 2 1 820 7339 2281 1896
p 2 0 787 7373 2209 1856
p 2 0 774 7386 2284 1866
p 2 0 795 7365 2280 1872
p 2 0 770 7390 2335 1847
p 2 0 740 7420 2177 1825
p 2 0 730 7430 2190 1817
p 2 0 755 7405 2196 1837
p 2 0 727 7433 2181 1807
p 2 0 744 7416 2221 1839
p 2 0 713 7447 2196 1810
p 2 0 742 7418 2220 1827
p 2 0 704 7456 2166 1806
p 2 0 736 7424 2192 1827
p 2 0 698 7462 2144 1793
p 2 0 707 7453 2123 1792
p 2 0 677 7483 2109 1775
p 2 0 717 7443 2159 1802
p 2 0 663 7497 2106 1762
p 2 0 684 7476 2104 1776
p 2 0 694 7466 2137 1785
p 2 0 692 7468 2127 1781
p 2 0 696 7464 2186 1793
p 2 1 707 7452 2173 1802
i 2 8160 0 0 535863 33782
p 2 0 7179 981 87814 10906
p 2 27 7297 836 152074 11397
p 2 0 7086 1074 67459 10062
p 2 20 6879 1261 122747 10286
p 2 0 6950 1210 61147 9591
p 2 23 6853 1284 132136 10176
p 2 0 6822 1338 62214 9418
p 2 47 6754 1359 135546 10242
p 2 0 6823 1337 62829 9318
p 2 42 6807 1311 137899 10289
p 2 0 6758 1402 62471 9327
p 2 64 6760 1336 138110 10279
p 2 0 6640 1520 63419 9196
p 2 85 6726 1349 145674 10625
p 2 1 6782 1377 67238 9529
p 2 105 6883 1172 158991 11261
p 2 191 6772 1197 87341 10749
p 2 215 6938 1007 180062 12144
p 2 35 6928 1197 100629 10584
p 2 93 7050 1017 177429 11341
p 2 0 8137 23 309898 14036
p 2 145 7664 351 143484 12848
p 2 0 7327 833 114154 10760
p 2 125 7164 871 130555 11638
p 2 0 7057 1103 101081 10116
p 2 140 7047 973 125978 11374
p 2 0 6998 1162 99761 9799
p 2 105 6967 1088 122400 10959
p 2 0 6939 1221 98728 9752
p 2 98 6971 1091 121273 10922
p 2 0 7037 1123 106624 9837
p 2 118 6946 1096 130315 11078
p 2 0 6956 1204 110783 9837
p 2 115 6885 1160 133908 10935
p 2 0 6931 1229 104826 9677
p 2 159 6832 1169 125602 11035
p 2 0 6889 1271 105559 9633
p 2 138 6787 1235 124240 10831
p 2 0 6904 1256 106399 9670
p 2 144 6787 1229 119834 10784
p 2 0 6869 1291 105429 9678
p 2 156 6874 1130 118403 10908
p 2 0 6989 1171 112090 9825
p 2 69 6920 1171 121866 10626
p 2 0 6959 1201 115500 9894
p 2 105 6852 1203 120039 10709
p 2 0 6959 1201 115372 9846
p 2 126 6822 1212 121082 10793
p 2 0 6939 1221 111744 9784
p 2 122 6678 1360 107832 10442
p 2 0 6730 1430 105413 9494
p 2 106 6613 1441 104620 10185
p 2 0 6683 1477 101452 9380
p 2 96 6665 1399 107933 10303
p 2 0 6801 1359 106144 9561
p 2 91 6669 1400 107853 10329
p 2 0 6716 1444 101905 9415
p 2 85 6756 1319 109379 10308
p 2 0 6839 1321 106844 9537
p 2 120 6731 1309 111154 10527
p 2 0 6815 1345 106712 9540
p 2 103 6694 1363 104860 10268
p 2 0 6824 1336 105329 9615
p 2 113 6719 1328 101811 10292
p 2 0 6825 1335 107566 9588
p 2 81 6763 1316 101503 10178
p 2 0 6915 1245 114447 9784
p 2 33 6020 2107 105663 9489
p 2 0 8139 21 311330 13882
p 2 30 7845 285 103336 12012
p 2 0 7592 568 126360 11174
p 2 13 7337 810 87259 10697
p 2 0 7150 1010 98353 10240
p 2 18 7102 1040 84939 10418
p 2 0 7032 1128 109753 10236
p 2 1 6964 1195 90937 10035
p 2 6 6965 1189 117776 10315
p 2 20 6841 1299 91550 10306
p 2 19 6867 1274 119676 10471
p 2 116 6010 2034 82483 9930
p 2 7 6531 1622 83733 9883
p 2 13 6130 2017 104946 9226
p 2 2 5302 2856 65045 8245
p 2 2 5325 2833 74176 8472
p 2 0 4803 3357 76718 7711
