# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 0 6743 1417 65625 10617
p 2 0 6654 1506 99509 10527
p 2 0 6706 1454 82684 10602
p 2 0 6689 1471 104337 10723
p 2 0 6845 1315 90382 10915
p 2 0 6857 1303 112568 11007
p 2 1 6876 1283 93411 11006
p 2 0 6834 1326 112078 10990
p 2 0 6706 1454 86670 10704
p 2 0 6620 1540 103965 10572
p 2 0 6434 1726 75956 10161
p 2 0 6308 1852 89012 10031
p 2 1 6559 1600 72162 10263
p 2 0 6526 1634 103937 10270
p 2 0 6331 1829 63269 10192
p 2 0 6170 1990 86229 9926
p 2 0 6342 1818 68623 10013
p 2 0 6174 1986 87004 9842
p 2 0 6539 1621 76853 10290
p 2 0 6471 1689 103460 10334
p 2 0 6330 1830 70366 10072
p 2 1 6162 1997 83722 9899
p 2 1 6405 1754 67799 10052
p 2 0 6405 1755 98214 10139
p 2 1 6327 1832 78187 10082
p 2 0 6319 1841 93206 10117
p 2 1 6215 1944 67993 9905
p 2 0 6079 2081 85455 9759
p 2 2 6345 1813 70651 9983
p 2 0 6400 1760 100115 10150
p 2 0 5797 2363 95251 9623
p 2 0 8144 16 251258 14321
p 2 0 7798 362 73547 12974
p 2 0 7386 774 90917 11818
p 2 0 7059 1101 48885 10809
p 2 0 6672 1488 59538 10287
p 2 0 6713 1447 42710 10003
p 2 0 6425 1735 62414 9783
p 2 0 6510 1650 48549 9852
p 2 0 6371 1789 70242 9773
p 2 3 6778 1379 61303 10434
p 2 0 6740 1420 91034 10522
p 2 3 6857 1300 76469 10778
p 2 20 6781 1359 98817 10972
p 2 29 6892 1239 85772 11045
p 2 30 6775 1355 106955 11063
p 2 38 6903 1219 92929 11194
p 2 23 6789 1348 112138 11153
p 2 20 6758 1382 95356 10949
p 2 27 6704 1429 111741 10959
p 2 27 6544 1589 84903 10651
p 2 27 6377 1756 98292 10509
p 2 21 6542 1597 84532 10556
p 2 17 6478 1665 115697 10598
p 2 29 7290 841 97486 11917
p 2 4 8111 45 144897 14155
p 2 64 8088 8 115169 16166
p 2 120 8023 17 134233 17078
p 2 206 7937 17 138362 17938
p 2 349 7807 4 162113 18815
p 2 382 7771 7 151868 18962
p 2 419 7740 1 158166 19348
p 2 493 7666 1 153214 19433
p 2 475 7671 14 148888 19376
p 2 498 7653 9 152497 19373
p 2 518 7625 17 152850 19429
p 2 496 7654 10 155347 19137
p 2 409 7747 4 159725 19956
p 2 502 7658 0 161867 20048
p 2 409 7748 3 162239 18727
p 2 404 7755 1 161942 18801
p 2 503 7657 0 162485 18972
p 2 423 7737 0 162505 19519
p 2 461 7698 1 169491 18880
p 2 458 7702 0 170720 18976
p 2 401 7759 0 181718 18994
p 2 365 7795 0 183387 18670
p 2 344 7816 0 168660 18683
p 2 354 7805 1 162294 18311
p 2 343 7817 0 354938 20745
p 2 315 7845 0 190936 19630
p 2 299 7861 0 174073 19056
p 2 229 7930 1 174306 18533
p 2 224 7935 1 143016 17640
p 2 179 7980 1 163701 17096
p 2 153 8006 1 133160 17119
p 2 95 8062 3 158405 16616
p 2 115 8043 2 121338 16253
p 2 80 8080 0 156021 16025
p 2 62 8098 0 113666 14974
p 2 31 8128 1 145912 14820
p 2 22 8136 2 111231 14260
p 2 54 8093 13 130545 13528
p 2 47 6971 1142 54342 10420
p 2 77 6227 1856 63280 9290
p 2 43 6892 1225 60219 9893
p 2 40 6971 1149 98148 10265
p 2 4 6661 1495 58498 9479
p 2 0 7271 889 75822 10519
p 2 10 6941 1209 94303 9921
p 2 28 6558 1574 65788 9656
p 2 10 7229 921 81871 10692
p 2 48 6926 1186 98574 10217
p 2 4 6567 1589 59123 9451
p 2 11 7180 969 77698 10533
p 2 0 6877 1283 91252 9724
p 2 47 6494 1619 60609 9610
p 2 0 7156 1004 76720 10353
p 2 54 6903 1203 96928 10119
p 2 0 6495 1665 55672 9273
p 2 37 7078 1045 80083 10506
p 2 0 6831 1329 92700 9662
p 2 16 6413 1731 62061 9355
p 2 0 7035 1125 75541 10175
p 2 0 6792 1368 93047 9621
p 2 0 6377 1783 56636 9125
p 2 0 7013 1147 75621 10162
p 2 0 6772 1388 93772 9527
p 2 0 6401 1759 57914 9173
p 2 0 6991 1169 75591 10175
p 2 0 6759 1401 95469 9590
p 2 0 6317 1843 58526 9082
p 2 0 6912 1248 76106 10063
p 2 0 6662 1498 94229 9445
p 2 0 6229 1931 58202 9030
p 2 0 6784 1376 73619 9871
p 2 0 6568 1592 92461 9347
p 2 0 8146 14 304361 14590
p 2 0 7635 525 57973 11725
p 2 0 7150 1010 51793 10414
p 2 0 6504 1656 62465 9175
p 2 0 5723 2437 28747 7949
p 2 0 6067 2093 35876 8662
p 2 0 5414 2746 41368 7541
p 2 0 5435 2725 26625 7471
p 2 0 6094 2066 39350 8668
p 2 0 5685 2475 58009 7996
p 2 0 4799 3361 38751 7285
p 2 0 4981 3179 40919 7757
p 2 0 4345 3815 47574 6855
i 2 8160 0 0 384613 26497
p 2 1 7167 992 69295 12470
p 2 0 7079 1081 83955 11070
p 2 0 6945 1215 47858 10338
p 2 0 6775 1385 64979 10076
p 2 0 6508 1652 41763 9538
p 2 0 6482 1678 58446 9621
p 2 2 6514 1644 43496 9628
p 2 0 6446 1714 81396 9841
p 2 3 6579 1578 63004 10120
p 2 5 6510 1645 94054 10229
p 2 0 6632 1528 73804 10456
p 2 0 6507 1653 96558 10357
p 2 0 6557 1603 73359 10291
p 2 0 6432 1728 91511 10294
p 2 0 6376 1784 72603 10090
p 2 0 6381 1779 90088 10256
p 2 75 6279 1806 96060 11011
p 2 316 6094 1750 101953 11749
p 2 584 5911 1665 116865 12577
p 2 334 6207 1619 118596 12531
p 2 87 6425 1648 135364 12088
p 2 2 6551 1607 91095 10901
p 2 5 6513 1642 111526 10793
p 2 3 6506 1651 92393 10862
p 2 12 6479 1669 113274 10812
p 2 2 6491 1667 90647 10833
p 2 4 6469 1687 108725 10701
p 2 0 6434 1726 85156 10511
p 2 0 6414 1746 106931 10382
p 2 0 6405 1755 84492 10421
p 2 0 6392 1768 104923 10314
p 2 0 6314 1846 83883 10132
p 2 0 6299 1861 103257 10146
p 2 0 6362 1798 115974 10577
p 2 0 8065 95 277233 13513
p 2 0 7719 441 116691 12810
p 2 0 7385 775 127838 11751
p 2 0 7036 1124 75189 11088
p 2 0 6759 1401 97230 10595
p 2 0 6589 1571 67378 10342
p 2 0 6503 1657 90495 10201
p 2 0 6421 1739 65902 10092
p 2 0 6229 1931 88392 9917
p 2 119 6690 1351 105243 12425
p 2 0 6612 1548 95651 10582
p 2 152 6669 1339 111402 12786
p 2 0 6676 1484 94069 10764
p 2 478 6314 1368 143715 13844
p 2 0 6610 1550 96836 10734
p 2 485 6330 1345 137102 13819
p 2 0 6563 1597 90393 10633
p 2 158 6563 1439 111312 12515
p 2 0 6493 1667 91981 10332
p 2 37 6588 1535 95216 11589
p 2 0 6522 1638 89302 10312
p 2 8 6608 1544 92680 11280
p 2 0 6495 1665 88585 10306
p 2 1 6618 1541 72212 10510
p 2 0 6627 1533 102894 10600
p 2 0 6619 1541 83557 10578
p 2 0 6641 1519 99481 10657
p 2 0 6599 1561 81041 10453
p 2 0 6570 1590 101216 10527
p 2 0 6520 1640 82488 10461
p 2 0 6529 1631 104104 10510
p 2 0 6443 1717 82929 10444
p 2 0 6475 1685 101679 10360
p 2 0 6440 1720 81885 10350
p 2 1 6407 1752 102074 10467
p 2 1 6360 1799 79999 10420
p 2 0 6367 1793 101325 10461
p 2 0 6357 1803 83601 10356
p 2 0 6348 1812 98219 10403
p 2 0 6264 1896 79543 10265
p 2 0 6257 1903 98205 10310
p 2 1 6233 1926 94928 10319
p 2 80 6259 1821 109524 11442
p 2 415 5874 1871 105278 12249
p 2 29 6307 1824 97782 10919
p 2 69 6170 1921 90971 11080
p 2 195 6233 1732 74164 11095
p 2 0 6223 1937 87988 10072
p 2 0 7982 178 253981 13294
p 2 0 7567 593 79655 12422
p 2 0 7244 916 94470 11316
p 2 0 6834 1326 46028 10310
p 2 0 6523 1637 58783 9737
p 2 0 6338 1822 38715 9261
p 2 0 6097 2063 52345 9051
p 2 0 6088 2072 38049 9046
p 2 0 6059 2101 72866 9208
p 2 0 6075 2085 53658 9395
p 2 0 6044 2116 72070 9367
p 2 540 6755 865 145970 15284
p 2 276 7365 519 165278 17560
p 2 396 7222 542 178402 20000
p 2 386 7221 553 178876 20340
i 2 8160 0 0 172576 26654
p 2 1353 6205 602 193628 22017
p 2 504 7033 623 188613 20273
p 2 383 7700 77 302061 20697
p 2 323 7634 203 209722 20363
p 2 157 7790 213 170008 18669
p 2 38 7703 419 143090 16314
p 2 0 7343 817 73808 12503
p 2 10 7430 720 119232 13037
p 2 0 7226 934 58356 10959
p 2 8 6658 1494 78670 10445
p 2 0 6606 1554 54844 10084
p 2 2 6274 1884 73881 9836
p 2 0 6288 1872 55382 9691
p 2 3 6040 2117 72160 9626
p 2 0 6035 2125 52733 9428
p 2 0 5864 2296 69103 9389
p 2 0 5887 2273 52512 9350
p 2 0 5717 2443 67757 9199
p 2 0 5614 2546 49897 9024
p 2 0 5452 2708 59223 8849
p 2 0 5299 2861 60065 8848
i 2 8160 0 0 455245 33792
p 2 0 5527 2633 65117 10013
p 2 4 5744 2412 64350 9642
p 2 0 5469 2691 66181 8840
p 2 1 5504 2655 53940 8844
p 2 0 5307 2853 61423 8580
p 2 28 5794 2338 91959 10035
p 2 4 5606 2550 60456 8853
p 2 45 5929 2186 86054 10181
p 2 2 5881 2277 78804 9225
p 2 129 5149 2882 109305 10154
p 2 0 7868 292 294412 14077
p 2 68 7374 718 117946 13256
p 2 0 6593 1567 81916 10678
p 2 18 6273 1869 87825 10706
p 2 0 5954 2206 66616 9349
p 2 92 6727 1341 172643 12713
p 2 0 6350 1810 65379 9679
p 2 20 6605 1535 167388 12016
p 2 0 6188 1972 65720 9468
p 2 24 6703 1433 136525 11428
p 2 2 6484 1674 86624 9912
p 2 49 6678 1433 157647 11947
p 2 0 6506 1654 88834 10077
p 2 51 6603 1506 157251 11871
p 2 0 6409 1751 88376 9969
p 2 370 6289 1501 178123 13423
p 2 0 6222 1938 86796 9907
p 2 329 6350 1481 176911 13323
p 2 0 6264 1896 87809 9860
p 2 368 6315 1477 175258 13405
p 2 0 6270 1890 88035 9793
p 2 163 6431 1566 170407 12491
p 2 0 6297 1863 88854 9814
p 2 27 6578 1555 156061 11785
p 2 0 6350 1810 90975 9857
p 2 51 6603 1506 165719 12102
p 2 0 6419 1741 92941 10042
p 2 6 5741 2413 65354 9058
p 2 0 6132 2028 73848 9674
p 2 4 5853 2303 87487 9149
p 2 0 5446 2714 61256 8712
p 2 6 5982 2172 72048 9528
p 2 0 5673 2487 83441 8910
p 2 5 5273 2882 63339 8450
p 2 0 5816 2344 69343 9183
p 2 3 5511 2646 82910 8690
p 2 0 5134 3026 59775 8278
p 2 0 5649 2511 69061 9118
p 2 0 5406 2754 80806 8567
p 2 0 5093 3067 59916 8280
p 2 0 5584 2576 66524 8971
p 2 1 5278 2881 79522 8471
p 2 0 4888 3272 56423 7980
p 2 35 5440 2685 79381 9137
p 2 0 5092 3068 72453 8208
p 2 119 5232 2809 87517 9428
p 2 0 5277 2883 76238 8608
p 2 47 4583 3530 82709 8436
p 2 0 7869 291 290348 14042
p 2 50 7369 741 94321 12569
p 2 0 6441 1719 78158 10347
p 2 18 5593 2549 52535 8925
p 2 0 5656 2504 50698 8856
p 2 12 5056 3092 64578 8059
p 2 0 4654 3506 34037 7262
p 2 5 5111 3044 51060 8216
p 2 0 4586 3574 43739 7184
p 2 2 4330 3828 42209 6989
p 2 0 4685 3475 35025 7463
p 2 0 4154 4006 52668 6728
p 2 0 4168 3992 57148 7219
i 2 8160 0 0 440478 34585
p 2 0 6520 1640 56882 10742
p 2 15 6626 1519 107538 10779
p 2 0 6505 1655 37813 9237
p 2 17 6322 1821 88411 9598
p 2 0 6403 1757 37227 8804
p 2 11 6254 1895 95093 9410
p 2 0 6640 1520 41031 9166
p 2 10 6618 1532 106794 9872
p 2 0 6597 1563 47735 9217
p 2 93 6559 1508 117449 10551
p 2 0 6511 1649 47413 9139
p 2 100 6380 1680 117175 10364
p 2 0 6373 1787 45375 8940
p 2 91 6320 1749 114318 10232
p 2 0 6314 1846 45383 8824
p 2 68 6291 1801 113674 10008
p 2 0 6304 1856 45995 8888
p 2 140 6332 1688 115153 10572
p 2 115 6206 1839 56080 9779
p 2 313 6219 1628 127581 11495
p 2 175 6187 1798 60474 10078
p 2 97 6326 1737 141960 10914
p 2 0 6244 1916 55129 9055
p 2 27 6364 1769 121794 10140
p 2 0 6194 1966 53040 8953
p 2 15 6254 1891 119798 9857
p 2 0 6218 1942 51116 8963
p 2 37 6163 1960 121846 9966
p 2 0 6147 2013 50071 8834
p 2 49 6183 1928 118789 9973
p 2 0 6167 1993 47899 8776
p 2 30 6152 1978 116386 9715
p 2 0 6154 2006 48210 8738
p 2 17 6182 1961 115074 9667
p 2 0 8153 7 297292 14471
p 2 25 7814 321 122605 12904
p 2 0 7275 885 93668 11118
p 2 41 6928 1191 95882 10867
p 2 0 6473 1687 59842 9465
p 2 167 6245 1748 95026 10590
p 2 0 6057 2103 51591 8715
p 2 162 6413 1585 97662 10646
p 2 0 6391 1769 60589 9083
p 2 151 6519 1490 107145 10862
p 2 0 6499 1661 69280 9319
p 2 178 6464 1518 110026 10979
p 2 0 6531 1629 75302 9509
p 2 210 6401 1549 109209 11082
p 2 0 6446 1714 76493 9338
p 2 155 6360 1645 112023 10771
p 2 0 6344 1816 70896 9192
p 2 170 6258 1732 108213 10647
p 2 0 6264 1896 72390 9013
p 2 127 6305 1728 112220 10422
p 2 0 6288 1872 71260 9078
p 2 116 6194 1850 103917 10259
p 2 0 6157 2003 70247 8924
p 2 99 6187 1874 103255 10157
p 2 0 6166 1994 69685 8919
p 2 202 6169 1789 107096 10696
p 2 0 6199 1961 68653 8964
p 2 207 6034 1919 103020 10481
p 2 0 6093 2067 65349 8808
p 2 160 6067 1933 103723 10233
p 2 0 6053 2107 66174 8792
p 2 183 5982 1995 107182 10362
p 2 0 5982 2178 65234 8634
p 2 230 5952 1978 108011 10547
p 2 0 6074 2086 65908 8782
p 2 184 6041 1935 107463 10494
p 2 0 6160 2000 69015 8906
p 2 79 6069 2012 94675 9794
p 2 0 6154 2006 68011 8851
p 2 69 6096 1995 95672 9778
p 2 0 6098 2062 67503 8824
p 2 118 6001 2041 97832 9854
p 2 0 6121 2039 67022 8810
p 2 63 6045 2052 94643 9608
p 2 1 5998 2161 65203 8620
p 2 18 6038 2104 84345 9154
p 2 0 6062 2098 65050 8721
p 2 12 4774 3374 76284 7710
p 2 0 8145 15 293156 14412
p 2 115 7697 348 117366 13130
p 2 0 7221 939 84602 10923
p 2 59 6924 1177 94872 10942
p 2 0 6628 1532 62974 9567
p 2 6 6641 1513 73119 9687
p 2 6 6494 1660 96534 9841
p 2 36 6493 1631 87706 9877
p 2 24 6454 1682 104603 9994
p 2 112 6549 1499 93642 10379
p 2 26 6634 1500 114039 10218
p 2 64 6593 1503 97779 10258
p 2 0 6634 1526 71893 9532
p 2 35 6555 1570 98485 10123
p 2 0 6538 1622 72987 9465
p 2 123 6377 1660 102199 10440
p 2 0 6420 1740 73362 9365
p 2 169 6257 1734 103137 10711
p 2 0 6293 1867 75999 9165
p 2 122 6272 1766 99720 10418
