# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 447 5305 2408 23806 7694
p 2 3952 2682 1526 59092 19892
i 2 8160 0 0 199033 26096
p 2 7475 685 0 262217 32088
p 2 1563 6592 5 346776 25872
p 2 7349 811 0 324002 36736
p 2 2228 5930 2 394921 31827
p 2 1855 6297 8 432676 31317
p 2 4300 3860 0 463966 38595
p 2 3791 4369 0 476406 37620
p 2 3896 4264 0 539477 38194
p 2 3641 4519 0 530543 37496
p 2 3045 5115 0 525536 35973
p 2 2969 5191 0 531542 35944
p 2 2811 5349 0 553265 35502
p 2 2744 5416 0 575980 35078
p 2 2834 5326 0 584974 35335
p 2 2497 5663 0 620955 33966
p 2 2488 5672 0 654124 33744
p 2 2532 5628 0 643242 33787
p 2 2073 6087 0 681170 32276
p 2 2328 5832 0 664470 33191
p 2 2092 6068 0 664648 32473
p 2 2258 5902 0 668317 32947
p 2 1387 6773 0 803583 29765
p 2 2410 5750 0 668871 32716
p 2 1698 6462 0 616187 30636
p 2 1631 6529 0 564881 29630
p 2 1347 6813 0 536750 28932
p 2 936 7224 0 689560 27175
p 2 1649 6511 0 529199 29329
p 2 1225 6935 0 469030 27637
p 2 1056 7101 3 405298 27070
p 2 813 7347 0 371214 25665
p 2 614 7541 5 342462 25228
p 2 532 7625 3 316650 24049
p 2 510 7644 6 281335 23963
p 2 478 7656 26 254931 23315
p 2 318 7832 10 222274 22547
p 2 303 7813 44 198944 21579
p 2 221 7903 36 177019 21294
p 2 330 7774 56 167824 21003
p 2 220 7876 64 145059 19849
p 2 164 7938 58 145215 20013
p 2 97 7990 73 130546 19325
p 2 82 7982 96 109247 17935
p 2 45 7977 138 103213 17172
p 2 24 8021 115 96405 16533
p 2 19 7891 250 87014 15793
p 2 25 7945 190 76165 14836
p 2 65 7843 252 86484 15571
p 2 58 8001 101 97672 17490
p 2 64 7955 141 108456 17970
p 2 4 8121 35 117445 17617
p 2 4 8057 99 122674 17187
p 2 2 8128 30 121089 17621
p 2 16 8089 55 125789 17608
p 2 3 8094 63 117503 17421
p 2 3 8072 85 115493 17078
p 2 4 8117 39 78776 16617
p 2 3 8073 84 103956 15982
p 2 4 8141 15 112172 17392
p 2 2 7982 176 93740 16332
p 2 5 8119 36 97279 16885
p 2 8 8068 84 116776 16599
p 2 0 8109 51 112920 16659
p 2 0 7917 243 96209 15277
p 2 0 7987 173 92447 14505
p 2 0 7969 191 99741 14511
p 2 0 8021 139 105913 14434
p 2 2 7973 185 103681 14270
i 2 8160 0 0 22554 22554
p 2 0 2982 5178 6743 3585
p 2 0 1333 6827 2516 2300
p 2 0 1266 6894 2348 2229
p 2 0 1083 7077 2155 2084
p 2 0 825 7335 1867 1830
p 2 0 759 7401 1818 1773
p 2 0 629 7531 1669 1640
p 2 0 494 7666 1573 1525
p 2 0 456 7704 1531 1485
p 2 0 321 7839 1412 1372
p 2 1 209 7950 1290 1279
p 2 0 199 7961 1271 1263
p 2 0 117 8043 1193 1191
p 2 0 134 8026 1206 1204
p 2 0 91 8069 1170 1166
p 2 0 70 8090 1200 1149
p 2 0 47 8113 1130 1127
p 2 0 48 8112 1127 1127
p 2 0 29 8131 1112 1111
p 2 0 32 8128 1123 1113
p 2 0 30 8130 1120 1111
p 2 0 21 8139 1104 1104
p 2 0 24 8136 1106 1105
i 2 8160 0 0 27434 23221
i 2 8160 0 0 32059 23694
p 2 3179 4352 629 50236 22388
p 2 1706 6005 449 54611 21749
p 2 2748 5257 155 55169 24203
p 2 1668 6283 209 59750 22496
p 2 563 7355 242 60825 20502
p 2 740 7190 230 55713 20276
p 2 1195 6786 179 56687 21246
p 2 1263 6805 92 56445 21911
p 2 2631 5439 90 51797 23831
p 2 3082 5041 37 52229 24829
p 2 3482 4628 50 55536 25947
p 2 1489 6437 234 62328 22964
p 2 474 7419 267 60605 21235
p 2 740 7261 159 57549 21031
p 2 806 7213 141 58483 21310
p 2 3044 5028 88 55131 24452
p 2 3655 4446 59 52960 25464
p 2 3531 4554 75 58194 25857
p 2 1323 6580 257 62137 22660
p 2 431 7444 285 60015 20691
p 2 650 7238 272 57984 20889
p 2 756 7295 109 58831 21473
p 2 2831 5324 5 59759 24729
i 2 8160 0 0 38820 24559
i 2 8160 0 0 40881 24788
p 2 3299 4583 278 56480 23728
p 2 578 7566 16 71771 21543
p 2 669 7349 142 60828 20790
p 2 705 7369 86 61276 21432
p 2 2615 5452 93 61982 24238
p 2 4084 4000 76 59561 26289
p 2 2831 5240 89 65880 25109
p 2 1394 6553 213 68293 22963
p 2 375 7531 254 60111 20545
p 2 418 7580 162 59215 20664
p 2 450 7611 99 60390 20312
p 2 2680 5406 74 61395 24106
p 2 3798 4312 50 61311 25996
p 2 2793 5303 64 67797 25423
p 2 1148 6854 158 71428 22839
p 2 317 7702 141 63472 20656
p 2 355 7695 110 61908 20364
p 2 568 7482 110 61729 20558
p 2 2391 5673 96 62713 23912
p 2 3572 4563 25 62974 26019
p 2 2444 5646 70 66940 24862
p 2 1124 7025 11 74003 22966
p 2 264 7789 107 59376 20220
p 2 270 7717 173 56501 19575
p 2 515 7507 138 59351 19932
p 2 2117 5968 75 64903 23388
p 2 3452 4628 80 66037 25633
p 2 2440 5653 67 70352 24984
p 2 953 7094 113 73513 22609
p 2 366 7590 204 60796 20017
p 2 203 7805 152 62689 19653
p 2 522 7521 117 60723 19958
p 2 1860 6299 1 85251 23424
p 2 3270 4826 64 66053 25026
p 2 2274 5798 88 74619 24513
p 2 797 7350 13 112231 22276
p 2 314 7742 104 63131 19821
p 2 196 7690 274 56309 18733
p 2 416 7627 117 58713 19035
p 2 1846 6162 152 60507 21847
p 2 3111 4949 100 63215 24581
p 2 2118 5919 123 68224 24107
p 2 932 7126 102 70880 21895
p 2 276 7716 168 58885 19370
p 2 158 7768 234 53766 18475
p 2 332 7816 12 77703 19877
p 2 1776 6380 4 101425 22888
p 2 3062 5069 29 63156 24701
p 2 2215 5844 101 71502 24257
p 2 969 6970 221 66171 21548
p 2 269 7693 198 58448 19282
p 2 181 7532 447 50023 18052
p 2 374 7548 238 55808 18786
p 2 1907 6089 164 60699 21931
p 2 3095 4962 103 62320 24437
p 2 2138 5938 84 70044 24170
p 2 929 7143 88 69361 21875
p 2 241 7663 256 55150 18900
p 2 158 7538 464 51066 18002
p 2 416 7310 434 52014 18351
p 2 1867 6240 53 64321 22386
p 2 3177 4900 83 62766 24698
p 2 2115 5943 102 69645 24050
p 2 854 7133 173 69639 21680
p 2 250 7795 115 59839 19345
p 2 141 7799 220 56965 18624
p 2 369 7611 180 57036 18990
p 2 1850 6139 171 59869 21946
p 2 3144 4881 135 60839 24461
p 2 2014 6038 108 69791 23935
p 2 785 7257 118 68774 21582
p 2 262 7782 116 60773 19406
p 2 143 7877 140 56891 18774
p 2 353 7555 252 55459 18541
p 2 1876 6135 149 60647 22236
p 2 3478 4617 65 63124 25156
p 2 2928 5176 56 68468 24700
p 2 874 7113 173 70732 21777
p 2 277 7738 145 57267 19128
p 2 166 7685 309 53577 18309
p 2 401 7584 175 54258 18788
p 2 1848 6171 141 60514 22021
p 2 3201 4833 126 61554 24726
p 2 2020 6011 129 69209 23880
p 2 918 7066 176 68637 21596
p 2 296 7607 257 56930 19108
p 2 143 7924 93 59421 19066
p 2 391 7680 89 58562 19237
p 2 1816 6224 120 60047 22037
p 2 3111 4962 87 63949 24805
p 2 2042 6006 112 70278 24053
p 2 922 7129 109 70055 21870
p 2 235 7784 141 59701 19384
p 2 131 8017 12 81157 19944
p 2 319 7834 7 100116 19733
p 2 1920 6200 40 65543 22512
i 2 8160 0 0 80558 27313
p 2 4673 3387 100 66784 25926
p 2 1931 6010 219 66299 21851
p 2 272 7634 254 55158 18196
p 2 170 7871 119 58340 18387
p 2 573 7398 189 56340 18787
p 2 1863 6135 162 60925 21964
p 2 3214 4872 74 66055 24987
p 2 2119 5973 68 72246 24365
p 2 873 7135 152 70451 21917
p 2 293 7749 118 62370 19916
p 2 205 7791 164 59201 19056
p 2 311 7654 195 58791 19227
p 2 1993 6020 147 59370 22294
p 2 3289 4790 81 59847 24867
p 2 2906 5202 52 69044 25479
p 2 1202 6886 72 83773 23368
p 2 351 7781 28 74021 21842
p 2 494 7625 41 70630 21266
p 2 1029 7116 15 79710 22433
p 2 3184 4920 56 68794 25121
i 2 8160 0 0 42653 24408
i 2 8160 0 0 66727 24286
p 2 3459 4591 110 86797 24540
p 2 734 7358 68 88261 21779
p 2 887 7241 32 88868 21561
p 2 1111 7006 43 82581 22016
p 2 3123 4985 52 72270 24679
p 2 4103 3986 71 59264 26069
p 2 3750 4347 63 83633 25938
p 2 1363 6732 65 93793 23790
p 2 528 7568 64 87919 22211
p 2 641 7491 28 90472 21970
p 2 860 7262 38 87947 22091
p 2 3120 4970 70 73138 24874
p 2 3707 4414 39 59185 25336
p 2 3601 4508 51 85334 25771
p 2 1403 6709 48 92874 23597
p 2 519 7591 50 90985 22373
p 2 721 7417 22 89352 21937
p 2 845 7282 33 86817 22093
p 2 2330 5805 25 93047 24876
i 2 8160 0 0 142042 26080
p 2 1594 5681 885 129923 16284
p 2 0 6999 1161 96787 11254
p 2 2 8083 75 128165 13809
p 2 7 8114 39 175459 13535
p 2 13 7616 531 106370 12304
p 2 133 7254 773 102628 12168
p 2 35 7100 1025 101824 11519
p 2 11 6946 1203 87638 10797
p 2 9 6706 1445 76624 10403
p 2 1 6625 1534 71044 10112
p 2 0 6525 1635 76280 9992
p 2 1 6447 1712 75619 9977
p 2 1 6339 1820 74174 9816
p 2 1 6316 1843 74249 9752
p 2 0 6165 1995 73033 9461
p 2 0 6065 2095 72793 9330
p 2 0 6100 2060 71451 9410
p 2 0 5947 2213 72777 9240
p 2 0 5960 2200 71037 9233
p 2 0 5958 2202 71608 9200
p 2 0 5905 2255 69641 9227
p 2 0 5652 2508 63857 8899
p 2 1 5676 2483 65030 8821
p 2 2 5757 2401 69228 9114
p 2 2 6043 2115 79233 9497
p 2 3 6064 2093 83457 9629
p 2 0 6214 1946 83274 9763
p 2 30 6160 1970 84872 9899
p 2 21 6159 1980 86377 9827
p 2 25 6177 1958 86106 9860
p 2 23 6203 1934 89676 9967
p 2 23 6199 1938 90382 9954
p 2 15 6297 1848 90276 10027
p 2 19 6160 1981 87037 9894
p 2 11 6141 2008 86118 9681
p 2 10 6012 2138 83616 9615
p 2 13 6049 2098 87662 9699
p 2 15 6005 2140 86538 9585
p 2 10 6197 1953 86705 9850
p 2 16 6059 2085 88196 9825
p 2 9 6237 1914 85993 9899
p 2 10 6112 2038 85221 9820
p 2 5 6142 2013 86534 9770
p 2 16 6047 2097 85423 9732
p 2 15 6083 2062 86249 9725
p 2 15 6022 2123 84359 9621
p 2 14 6073 2073 85897 9705
p 2 19 5941 2200 85522 9564
p 2 13 5986 2161 84357 9533
p 2 7 5991 2162 84487 9600
p 2 12 7996 152 116034 13191
p 2 3 8083 74 155583 13428
p 2 8 7308 844 79675 11588
p 2 5 6911 1244 70592 10498
p 2 9 6719 1432 72207 10217
p 2 10 6510 1640 73025 10040
p 2 10 6387 1763 68281 9874
p 2 8 6122 2030 67407 9471
p 2 9 6220 1931 73219 9681
p 2 28 5988 2144 75667 9606
p 2 12 6084 2064 79150 9723
p 2 24 6146 1990 88148 10110
p 2 15 6101 2044 85784 9841
p 2 20 6004 2136 84902 9760
p 2 20 6049 2091 85586 9784
p 2 15 6032 2113 85707 9740
p 2 23 6155 1982 91077 10129
p 2 36 6001 2123 87567 10017
