# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 458 7382 320 30334 9939
p 2 4154 3234 772 55044 20939
i 2 8160 0 0 171032 26262
p 2 7580 580 0 236513 32343
p 2 1451 6705 4 327783 25677
p 2 7236 924 0 291972 36722
p 2 2113 6046 1 389857 31809
p 2 1821 6339 0 432499 31566
p 2 4204 3956 0 465635 37975
p 2 3847 4313 0 480432 37975
p 2 4028 4132 0 523271 38676
p 2 3602 4558 0 513360 37543
p 2 3012 5148 0 518540 35849
p 2 2907 5253 0 530995 35605
p 2 2870 5290 0 562212 35543
p 2 2833 5327 0 589249 35415
p 2 2801 5359 0 605600 35297
p 2 2637 5523 0 635663 34509
p 2 2431 5729 0 671734 33726
p 2 2425 5735 0 708272 33583
p 2 2277 5883 0 742580 32938
p 2 2104 6056 0 780807 32393
p 2 2539 5621 0 716363 33749
p 2 2764 5396 0 672420 34568
p 2 1602 6558 0 754938 30560
p 2 1987 6173 0 685828 31233
p 2 1708 6452 0 656487 30505
p 2 1690 6470 0 621528 29702
p 2 1338 6822 0 681245 29134
p 2 1522 6637 1 554239 28848
p 2 1281 6879 0 509290 28361
p 2 1155 7000 5 439497 27188
p 2 957 7202 1 401142 26765
p 2 847 7313 0 368253 25881
p 2 708 7444 8 333944 25430
p 2 536 7622 2 319157 24340
p 2 500 7657 3 283001 24405
p 2 513 7625 22 249008 23720
p 2 371 7785 4 216612 23291
p 2 297 7833 30 203246 22339
p 2 203 7942 15 182014 21823
p 2 311 7819 30 171837 21619
p 2 222 7899 39 151146 20605
p 2 173 7950 37 146323 20657
p 2 86 8042 32 137342 19589
p 2 70 8056 34 117613 18710
p 2 34 8064 62 109699 17970
p 2 34 8093 33 102673 17393
p 2 18 8017 125 86240 16208
p 2 21 8088 51 89381 16226
p 2 66 8015 79 94141 16433
p 2 71 8039 50 92114 16834
p 2 20 8140 0 133030 17435
p 2 2 8136 22 71851 16207
p 2 13 8092 55 67996 15766
p 2 19 8113 28 66752 16079
p 2 90 8026 44 77415 15854
p 2 5 8089 66 50673 15405
p 2 2 7966 192 44586 14710
p 2 18 8133 9 55674 15246
p 2 12 7848 300 42486 14324
p 2 113 8027 20 55291 15903
p 2 6 7787 367 38924 13858
p 2 71 8074 15 54345 15984
p 2 4 7577 579 36377 14180
p 2 0 7892 268 34916 14123
p 2 0 7271 889 27620 10917
p 2 0 7167 993 23245 9472
p 2 0 6888 1272 21711 8451
p 2 0 6884 1276 20923 8219
p 2 1 6766 1393 27220 8281
i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
i 2 8160 0 0 29374 23251
i 2 8160 0 0 40010 23779
p 2 3137 4692 331 57020 23062
p 2 1658 6251 251 61102 22157
p 2 2681 5399 80 63417 24363
p 2 1540 6521 99 71457 22796
p 2 623 7411 126 68917 21349
p 2 688 7320 152 63887 20855
p 2 1173 6893 94 63181 21646
p 2 1052 7056 52 62081 22186
p 2 2716 5371 73 54469 24082
p 2 3084 5056 20 53729 24873
p 2 3363 4736 61 60864 25922
p 2 1386 6635 139 67678 23084
p 2 360 7661 139 65905 21544
p 2 740 7329 91 62369 21594
p 2 704 7363 93 63384 21666
p 2 2863 5212 85 59820 24603
p 2 3759 4345 56 53559 25457
p 2 3436 4667 57 62605 25877
p 2 1201 6826 133 70244 23052
p 2 390 7622 148 66137 21347
p 2 609 7462 89 64099 21531
p 2 681 7420 59 64520 21676
p 2 2841 5311 8 62983 24706
i 2 8160 0 0 42768 24611
i 2 8160 0 0 46843 24857
p 2 3221 4771 168 64111 24091
p 2 520 7630 10 87010 21372
p 2 675 7438 47 66182 21318
p 2 736 7357 67 65595 21417
p 2 2548 5538 74 66054 24392
p 2 4004 4076 80 61097 26224
p 2 2894 5187 79 70039 25386
p 2 1448 6595 117 73475 23379
p 2 358 7726 76 66419 20912
p 2 365 7743 52 64867 20819
p 2 484 7597 79 64092 20699
p 2 2658 5420 82 64968 24196
p 2 3713 4376 71 63299 25899
p 2 2759 5334 67 74951 25506
p 2 1142 6926 92 77869 23020
p 2 318 7782 60 68963 21229
p 2 324 7791 45 67951 20788
p 2 563 7538 59 65819 20818
p 2 2283 5817 60 66822 23912
p 2 3439 4681 40 66165 25661
p 2 2518 5560 82 71343 24960
p 2 917 7235 8 81256 23282
p 2 311 7786 63 63872 20332
p 2 212 7838 110 61053 19842
p 2 465 7606 89 62187 20030
p 2 2107 5961 92 67686 23641
p 2 3446 4640 74 67130 25580
p 2 2278 5819 63 72251 24676
p 2 784 7286 90 78425 22612
p 2 329 7645 186 64221 20110
p 2 167 7871 122 66309 19775
p 2 457 7586 117 64562 20031
p 2 1778 6344 38 95268 23285
p 2 3123 4981 56 69085 24932
p 2 2165 5906 89 78413 24446
p 2 815 7336 9 115581 22450
p 2 296 7774 90 67278 20075
p 2 171 7795 194 60990 18922
p 2 381 7696 83 62743 19272
p 2 1865 6194 101 62856 22063
i 2 8160 0 0 79239 27256
p 2 4672 3323 165 61468 25596
p 2 1911 6122 127 69203 22253
p 2 246 7751 163 60174 18605
p 2 144 7818 198 55239 18219
p 2 428 7716 16 78289 19824
p 2 1784 6359 17 105220 22617
p 2 3246 4866 48 65476 24769
p 2 2118 5974 68 72613 23961
p 2 890 7109 161 70196 21510
p 2 315 7681 164 61357 19564
p 2 157 7610 393 54396 18142
p 2 391 7556 213 61226 19158
p 2 1827 6197 136 63280 22098
p 2 3129 4926 105 63025 24589
p 2 2340 5709 111 70990 24198
p 2 860 7140 160 71696 21647
p 2 220 7707 233 57524 18920
p 2 138 7575 447 53467 18090
p 2 371 7363 426 53303 18341
p 2 1822 6253 85 66623 22408
p 2 3169 4887 104 65758 24760
p 2 2320 5740 100 70224 24345
p 2 900 7125 135 72912 21913
p 2 234 7820 106 63491 19498
p 2 161 7847 152 60397 18963
p 2 408 7577 175 58558 19180
p 2 1873 6141 146 62294 22031
p 2 3049 4978 133 62100 24285
p 2 2343 5681 136 70612 24374
p 2 874 7151 135 71884 21884
p 2 249 7795 116 63195 19563
p 2 158 7871 131 56216 18713
p 2 365 7555 240 56194 18805
p 2 1914 6079 167 62135 21977
p 2 3501 4595 64 64647 25018
p 2 2945 5139 76 70063 24697
p 2 920 7090 150 71404 21896
p 2 233 7740 187 61551 19402
p 2 156 7707 297 55216 18433
p 2 326 7612 222 58173 18586
p 2 1906 6086 168 62761 22085
p 2 3505 4527 128 60889 24727
p 2 3018 4948 194 66712 24421
p 2 907 7037 216 69670 21565
p 2 259 7738 163 60354 19227
p 2 170 7914 76 60338 19120
p 2 396 7686 78 61994 19531
p 2 1821 6216 123 62855 22028
p 2 3208 4852 100 64533 24763
p 2 2159 5909 92 71681 24331
p 2 861 7221 78 72008 21882
p 2 246 7802 112 61123 19596
p 2 144 8001 15 81585 19900
p 2 321 7818 21 100993 19591
p 2 1889 6223 48 68691 22516
p 2 3103 4959 98 65151 24645
p 2 2339 5748 73 76571 24745
p 2 881 7085 194 72917 21742
p 2 222 7719 219 58909 18987
p 2 181 7891 88 62729 19139
p 2 351 7616 193 58933 18833
p 2 1830 6105 225 62911 21818
p 2 3203 4871 86 68736 24866
p 2 2302 5752 106 73199 24347
p 2 868 7084 208 72488 21700
p 2 331 7719 110 64549 19969
p 2 186 7804 170 60367 19248
p 2 375 7574 211 58738 19270
p 2 2004 5958 198 60789 22170
p 2 3205 4829 126 61788 24543
p 2 3065 5024 71 72400 25405
p 2 1137 6937 86 82793 23422
p 2 363 7748 49 76505 21743
p 2 491 7639 30 73609 21479
p 2 1031 7098 31 82565 22574
i 2 8160 0 0 60387 24757
i 2 8160 0 0 46699 24366
i 2 8160 0 0 75087 24219
p 2 3416 4643 101 92267 24421
p 2 718 7374 68 89635 21877
p 2 786 7330 44 91059 21422
p 2 1078 7048 34 85646 22009
p 2 3111 4995 54 75501 24597
p 2 4392 3704 64 59100 26147
p 2 3936 4146 78 88229 26226
p 2 1441 6636 83 95646 23872
p 2 520 7595 45 92065 22187
p 2 684 7437 39 84017 21779
p 2 827 7294 39 89082 22063
p 2 2918 5180 62 75582 24713
p 2 3798 4303 59 59105 25496
p 2 3916 4187 57 85686 26074
p 2 1142 6946 72 100853 23596
p 2 611 7509 40 91016 22436
p 2 593 7539 28 94152 21974
p 2 900 7225 35 83241 22122
i 2 8160 0 0 94619 24558
i 2 8160 0 0 141462 25247
p 2 1307 6803 50 109475 17639
p 2 0 7985 175 81331 12716
p 2 0 8146 14 140694 14521
p 2 23 8132 5 205780 14619
p 2 27 8115 18 67842 13165
p 2 24 8094 42 87487 13038
p 2 34 8083 43 59381 12376
p 2 23 8064 73 82908 12671
p 2 28 8069 63 58730 12296
p 2 30 8031 99 78817 12530
p 2 34 8102 24 61368 12489
p 2 30 8093 37 80710 12820
p 2 30 8063 67 58025 12157
p 2 32 8025 103 74618 12526
p 2 35 8095 30 59152 12321
p 2 36 8086 38 81360 12707
p 2 26 8078 56 63967 12414
p 2 40 8028 92 82501 12792
p 2 35 8047 78 63302 12312
p 2 42 8014 104 83016 12670
p 2 24 8092 44 64561 12488
p 2 37 8061 62 84606 12867
p 2 43 8047 70 65997 12541
p 2 44 8037 79 83786 12781
p 2 48 8025 87 63522 12435
p 2 33 8036 91 83714 12712
p 2 48 8008 104 64462 12461
p 2 46 8007 107 84295 12800
p 2 44 8081 35 65656 12596
p 2 45 8074 41 85316 13039
p 2 46 8073 41 66608 12752
p 2 56 8032 72 84301 12936
p 2 50 8075 35 65211 12711
p 2 53 8082 25 83837 13061
p 2 50 8060 50 64329 12591
p 2 53 8011 96 84023 12857
p 2 51 8054 55 80776 13144
p 2 50 7979 131 76959 12849
p 2 43 7969 148 76132 12734
p 2 53 7956 151 75844 12845
p 2 65 7895 200 75533 12810
p 2 58 7948 154 75385 12817
p 2 43 7934 183 74988 12702
p 2 47 7953 160 74422 12852
p 2 60 7923 177 72309 12723
p 2 61 7945 154 74062 12852
p 2 56 7896 208 72993 12739
p 2 780 7378 2 116040 20665
p 2 36 8123 1 95284 16936
p 2 30 8130 0 103618 17201
p 2 45 8114 1 160198 18842
p 2 1 8159 0 239931 18428
p 2 24 8136 0 110922 18087
p 2 43 8117 0 104148 17894
p 2 64 8096 0 108707 18460
p 2 20 8140 0 110505 18269
p 2 41 8119 0 107916 18152
p 2 127 8033 0 122205 19152
p 2 64 8095 1 119285 18427
p 2 29 8131 0 125663 18694
p 2 89 8071 0 133367 19288
p 2 45 8115 0 135134 18495
p 2 36 8124 0 137104 18735
p 2 53 8107 0 148135 19561
p 2 45 8115 0 146121 18782
p 2 28 8132 0 147663 18770
p 2 57 8103 0 146434 19721
p 2 27 8133 0 156182 19114
p 2 16 8144 0 169579 18591
p 2 26 8134 0 176404 19441
p 2 37 8122 1 173830 18939
p 2 22 8135 3 169712 18793
