# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 8160 0 0 27614 27614
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
i 2 8160 0 0 56757 22961
i 2 8160 0 0 88484 23072
p 2 3025 4986 149 70121 23018
p 2 1670 6357 133 65201 22095
p 2 2458 5567 135 84197 23489
p 2 1686 6381 93 77813 23023
p 2 599 7455 106 80571 21297
p 2 735 7307 118 70000 20792
p 2 997 7098 65 70869 21345
p 2 1254 6817 89 73478 21694
p 2 2031 5999 130 80835 22888
p 2 3062 4919 179 64342 23661
p 2 3321 4753 86 100700 24693
p 2 1528 6395 237 89797 23092
p 2 537 7394 229 68072 21442
p 2 677 7336 147 68838 21081
p 2 765 7161 234 65100 20805
p 2 2211 5661 288 77640 22597
p 2 2419 5397 344 70602 22659
p 2 3075 4724 361 92238 23649
p 2 1447 6448 265 93516 22780
p 2 370 7566 224 70307 21054
p 2 523 7441 196 73243 20651
p 2 674 7281 205 65045 20371
p 2 2381 5503 276 76347 22888
p 2 2588 5175 397 70579 22750
p 2 3024 4779 357 87151 23838
p 2 1528 6390 242 90210 22807
p 2 377 7543 240 73840 20800
p 2 496 7490 174 74223 20703
p 2 517 7386 257 69366 20195
p 2 2000 5849 311 79953 22500
p 2 3142 4615 403 69149 23776
p 2 2570 5234 356 89571 23498
p 2 1342 6567 251 93516 22686
p 2 273 7661 226 72940 20167
p 2 351 7614 195 73764 19782
p 2 383 7549 228 70776 19700
p 2 2041 5832 287 82099 22511
p 2 2657 5012 491 74591 22833
p 2 2357 5421 382 86150 23376
p 2 1163 6737 260 96752 22162
p 2 272 7623 265 76312 20087
p 2 246 7698 216 75337 19551
p 2 507 7378 275 72055 19651
p 2 2041 5824 295 78870 22426
p 2 2631 4909 620 73698 22139
p 2 2325 5375 460 85152 23133
p 2 1104 6752 304 92160 21878
p 2 231 7644 285 68961 19292
p 2 192 7645 323 70541 18699
p 2 382 7418 360 66261 18611
p 2 1567 6261 332 81051 21413
p 2 2582 4974 604 81500 22347
p 2 2176 5436 548 79455 22663
p 2 1102 6595 463 94628 21289
p 2 329 7330 501 71688 18744
p 2 148 7540 472 76719 17703
p 2 448 7093 619 71669 18197
p 2 1556 6168 436 86903 21003
p 2 2259 5291 610 75443 21748
p 2 1884 5727 549 98451 22143
p 2 1000 6701 459 82705 20872
p 2 282 7416 462 84439 18253
p 2 117 7499 544 68021 17446
p 2 317 7305 538 72979 17707
p 2 1545 6168 447 85842 20406
p 2 2194 5360 606 72464 21447
p 2 1924 5706 530 90862 22004
p 2 898 6764 498 82287 20671
p 2 240 7422 498 78694 18242
p 2 110 7519 531 63377 17344
p 2 289 7267 604 67925 17449
p 2 1505 6235 420 82040 20263
p 2 2319 5213 628 72116 21427
p 2 1872 5724 564 91312 21729
p 2 1067 6608 485 76497 20518
p 2 232 7456 472 76913 18009
p 2 102 7568 490 61936 16823
p 2 405 7225 530 68577 17509
p 2 1490 6233 437 82149 20370
p 2 2216 5343 601 70289 21511
p 2 1776 5852 532 91236 21850
p 2 940 6724 496 78824 20595
p 2 205 7474 481 72568 17753
p 2 100 7592 468 60335 17198
p 2 322 7272 566 77363 17063
p 2 1491 6253 416 75418 20446
p 2 2294 5260 606 84300 21436
p 2 1942 5728 490 136741 21972
p 2 1077 6567 516 81873 21126
p 2 230 7476 454 81066 18268
p 2 142 7481 537 64357 17158
p 2 401 7221 538 67346 17556
p 2 1515 6182 463 88505 20279
p 2 2233 5331 596 71547 21538
p 2 1999 5660 501 94735 22233
p 2 1026 6625 509 80565 20611
p 2 221 7436 503 79265 18286
p 2 98 7575 487 63498 16915
p 2 373 7239 548 67132 17501
p 2 1497 6208 455 81994 20108
p 2 2260 5269 631 74161 21474
p 2 1929 5706 525 92663 21968
p 2 860 6805 495 77692 20538
p 2 208 7464 488 76463 18143
p 2 111 7538 511 63304 17356
p 2 313 7301 546 67255 17600
p 2 1505 6173 482 81822 20297
p 2 2242 5312 606 71374 21620
p 2 1894 5752 514 90148 22029
p 2 929 6742 489 78377 20562
p 2 237 7462 461 76419 17993
p 2 86 7611 463 67565 17491
p 2 277 7347 536 70598 17689
p 2 1482 6279 399 81329 20200
p 2 2522 5011 627 71402 21793
p 2 1786 5774 600 90359 21365
p 2 894 6753 513 78595 20491
p 2 221 7476 463 77059 18123
p 2 124 7521 515 66839 17459
p 2 375 7251 534 67602 17549
p 2 1516 6194 450 81853 20281
p 2 2248 5297 615 71107 21522
p 2 2073 5557 530 92607 22417
p 2 869 6768 523 77177 20469
p 2 252 7404 504 75372 17992
p 2 133 7557 470 66746 17576
p 2 306 7261 593 69845 17478
p 2 1530 6192 438 79482 20256
p 2 2296 5237 627 73535 21465
p 2 1783 5798 579 89451 21703
p 2 935 6731 494 77493 20436
p 2 285 7404 471 76863 18311
p 2 156 7453 551 64928 17352
p 2 285 7248 627 64521 17414
p 2 1593 6074 493 69105 20284
p 2 2078 5417 665 62137 20608
p 2 2539 5188 433 77348 23260
p 2 1478 6385 297 96225 22395
p 2 396 7499 265 74440 20755
p 2 314 7668 178 79774 20096
p 2 949 6982 229 79099 21318
p 2 2501 5373 286 86786 23121
i 2 8160 0 0 55600 23974
i 2 8160 0 0 92689 23595
p 2 3391 4427 342 91997 23475
p 2 750 7142 268 71378 21018
p 2 769 7185 206 74208 20336
p 2 1002 6908 250 69504 20809
p 2 2729 5108 323 76173 23382
p 2 3326 4469 365 67454 24040
p 2 3368 4465 327 104992 23713
p 2 1702 6176 282 92177 23213
p 2 522 7378 260 79939 21519
p 2 607 7355 198 75891 20872
p 2 954 6962 244 69942 20796
p 2 2475 5375 310 83041 22801
p 2 3459 4327 374 70173 23966
p 2 3620 4204 336 104568 24030
p 2 1638 6226 296 90769 22917
p 2 564 7335 261 72089 21334
p 2 639 7317 204 70363 20740
p 2 827 7094 239 70635 20631
p 2 2187 5795 178 93567 23819
i 2 8160 0 0 186659 25338
p 2 2378 5569 213 104471 21506
p 2 714 6556 890 68747 15041
p 2 658 6460 1042 55594 14483
p 2 225 7028 907 62235 14387
p 2 262 6622 1276 76002 13826
p 2 129 7141 890 57063 14354
p 2 389 6499 1272 56607 14027
p 2 340 6040 1780 60078 13172
p 2 404 5921 1835 50669 12974
p 2 260 6601 1299 56864 13787
p 2 186 6657 1317 72127 13532
p 2 297 6766 1097 58495 14353
p 2 125 6835 1200 61122 14004
p 2 405 5870 1885 68064 13130
p 2 304 6058 1798 57942 13174
p 2 378 6230 1552 63740 13642
p 2 293 6477 1390 80039 13364
p 2 116 6592 1452 66614 13242
p 2 249 6559 1352 70454 13455
p 2 128 6134 1898 63570 12599
p 2 384 6380 1396 80579 13774
p 2 368 5971 1821 62904 13094
p 2 385 5994 1781 67193 12955
p 2 257 5613 2290 58142 12000
p 2 141 6093 1926 70751 12504
i 2 8160 0 0 299341 28122
p 2 0 6087 2073 61446 9461
p 2 0 6225 1935 53953 8865
p 2 0 6241 1919 50521 8421
p 2 0 6239 1921 39900 8224
p 2 0 6204 1956 52048 8527
p 2 0 6225 1935 85869 8524
p 2 0 6176 1984 49703 8567
p 2 0 6233 1927 44665 8544
p 2 0 6239 1921 47481 8519
p 2 0 6137 2023 39797 7944
p 2 0 6216 1944 31616 7909
p 2 0 6202 1958 40241 8160
p 2 0 6176 1984 45074 8348
p 2 0 6184 1976 60843 8254
p 2 0 6105 2055 40940 8092
p 2 0 6145 2015 44097 8407
p 2 0 6120 2040 40979 8053
p 2 0 6092 2068 31949 7869
p 2 0 6163 1997 44694 8282
p 2 0 6206 1954 65544 8293
p 2 0 6118 2042 43067 8212
p 2 0 6226 1934 46971 8399
p 2 0 6196 1964 47404 8207
p 2 0 6212 1948 35866 8022
p 2 0 6322 1838 44184 8489
p 2 0 6271 1889 46748 8502
p 2 0 6219 1941 67608 8411
p 2 0 6169 1991 44125 8402
p 2 0 6309 1851 49211 8727
p 2 0 6245 1915 49905 8572
p 2 0 6121 2039 47324 8173
p 2 0 6188 1972 39747 8153
p 2 0 6268 1892 47160 8510
p 2 0 6225 1935 50529 8522
p 2 0 6184 1976 61767 8321
i 2 8160 0 0 107630 26801
p 2 0 3229 4931 18382 4691
p 2 0 2653 5507 13983 3914
p 2 0 2460 5700 13665 3655
p 2 0 1932 6228 14116 3088
p 2 0 2314 5846 12734 3402
p 2 0 2052 6108 13347 3209
p 2 0 2618 5542 14975 3959
p 2 0 2105 6055 14278 3327
p 2 0 2335 5825 21038 3585
p 2 0 2276 5884 15283 3524
p 2 0 2356 5804 13077 3581
p 2 82 1539 6539 18770 3062
p 2 0 1863 6297 14995 3046
p 2 198 2086 5876 26708 4183
p 2 0 2426 5734 28806 3761
p 2 258 2139 5763 27011 4472
p 2 0 2433 5727 21141 3812
p 2 3 1787 6370 24068 3210
p 2 0 1969 6191 21336 3265
p 2 5 2222 5933 26788 3792
p 2 0 2361 5799 31188 3770
p 2 37 2110 6013 33335 3899
p 2 0 2375 5785 29344 3926
p 2 148 1735 6277 45950 4062
p 2 1 1918 6241 37324 3617
p 2 466 2308 5386 69754 6092
p 2 0 2583 5577 64144 4703
p 2 772 3022 4366 95108 8705
p 2 0 2776 5384 80937 5310
p 2 958 2799 4403 115290 9169
p 2 0 3406 4754 107738 6164
i 2 8160 0 0 209128 26846
p 2 0 3712 4448 100554 6171
i 2 8160 0 0 252653 27908
p 2 0 3738 4422 81945 6404
i 2 8160 0 0 207606 27178
p 2 13 5642 2505 130142 10618
i 2 8160 0 0 142574 27554
p 2 649 5409 2102 111731 14063
p 2 602 5737 1821 101304 14326
p 2 268 6182 1710 100330 13774
p 2 203 6311 1646 99901 13647
p 2 101 6280 1779 84991 12964
p 2 17 5936 2207 66993 10945
p 2 0 4739 3421 16124 6875
p 2 1 4049 4110 17930 5304
p 2 0 3762 4398 12847 4963
p 2 0 3347 4813 11578 4502
p 2 0 2919 5241 12223 3998
p 2 0 2396 5764 9260 3497
p 2 0 2740 5420 9703 3867
p 2 0 2497 5663 10096 3644
p 2 0 2310 5850 11813 3443
i 2 8160 0 0 471228 33561
p 2 6 6158 1996 86610 9615
p 2 10 4788 3362 60731 7136
p 2 17 4677 3466 60787 6822
p 2 22 5148 2990 65431 7156
p 2 17 4695 3448 65737 6986
p 2 9 5334 2817 103076 7533
p 2 15 4868 3277 72116 7238
p 2 9 4243 3908 57775 6442
p 2 12 3947 4201 60205 6153
p 2 18 4220 3922 62665 6613
p 2 19 4738 3403 70996 7308
p 2 20 4555 3585 77699 7344
p 2 24 4561 3575 96810 7288
p 2 26 4213 3921 77961 7099
p 2 38 4061 4061 79249 7012
p 2 44 3838 4278 74049 6751
p 2 53 4232 3875 84395 7502
p 2 51 3980 4129 93187 7311
p 2 106 3826 4228 79003 7311
p 2 37 3994 4129 77104 7422
p 2 43 3832 4285 77494 7258
p 2 64 3572 4524 73184 7020
p 2 58 4081 4021 84159 7910
p 2 84 3946 4130 87487 7665
p 2 67 3938 4155 71409 7609
p 2 42 3620 4498 78372 7289
p 2 78 3355 4727 70488 7328
p 2 57 3799 4304 84231 7820
p 2 93 3718 4349 89112 7997
p 2 93 3569 4498 74661 8127
p 2 79 3514 4567 72652 7903
i 2 8160 0 0 289131 31579
p 2 0 6516 1644 47117 9619
p 2 13 5655 2492 30255 8006
p 2 165 4992 3003 32058 7818
p 2 71 5500 2589 41885 7903
p 2 56 5173 2931 37817 7874
