# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 8160 0 0 27614 27614
p 2 0 0 8160 1082 1082
i 2 8160 0 0 56952 22957
i 2 8160 0 0 96070 23049
p 2 2997 5018 145 86726 23000
p 2 1644 6432 84 67118 22057
p 2 2591 5453 116 83623 23752
p 2 1696 6353 111 76289 22849
p 2 602 7458 100 82094 21339
p 2 721 7329 110 70145 20690
p 2 1105 6998 57 71314 21437
p 2 1345 6726 89 61982 21767
p 2 2021 6015 124 76753 22887
p 2 3034 4935 191 69351 23871
p 2 3505 4530 125 93058 25029
p 2 1711 6209 240 92225 23221
p 2 495 7494 171 76668 21455
p 2 670 7338 152 73802 21094
p 2 877 7088 195 68830 20636
p 2 2147 5724 289 77464 22605
p 2 2617 5212 331 66458 23359
p 2 3130 4681 349 91246 23802
p 2 1410 6470 280 92402 22842
p 2 378 7546 236 71503 20937
p 2 484 7497 179 74277 20797
p 2 691 7246 223 66376 20312
p 2 2423 5432 305 75991 22852
p 2 2838 4984 338 66978 23381
p 2 3056 4715 389 86181 23596
p 2 1450 6443 267 88056 22592
p 2 411 7494 255 70806 20933
p 2 439 7525 196 70604 20502
p 2 540 7382 238 67916 19987
p 2 1933 5933 294 79389 22535
p 2 2513 5202 445 73914 22846
p 2 2631 5191 338 91073 23714
p 2 1368 6492 300 93072 22502
p 2 312 7609 239 72097 20218
p 2 337 7611 212 73327 19911
p 2 381 7545 234 70651 19512
p 2 2339 5511 310 78718 23023
p 2 2723 4907 530 70560 22687
p 2 2285 5473 402 89803 23318
p 2 1174 6714 272 98953 22370
p 2 297 7602 261 75707 20186
p 2 272 7693 195 75941 19603
p 2 487 7364 309 71991 19496
p 2 2053 5807 300 78130 22346
p 2 2817 4721 622 73277 22507
p 2 2087 5613 460 84966 22717
p 2 1087 6758 315 92116 21791
p 2 260 7624 276 69639 19203
p 2 215 7630 315 70300 18911
p 2 446 7313 401 67677 18575
p 2 1811 6039 310 80920 21766
p 2 2626 4872 662 74162 22219
p 2 2006 5607 547 88518 22137
p 2 1080 6652 428 86043 21403
p 2 270 7425 465 86224 18962
p 2 150 7563 447 77915 18440
p 2 423 7160 577 71643 18292
p 2 1599 6143 418 88170 21134
p 2 2397 5182 581 74902 21920
p 2 2149 5413 598 95217 22104
p 2 851 6835 474 83501 20712
p 2 274 7418 468 84659 18406
p 2 105 7618 437 67855 17567
p 2 306 7375 479 71814 17749
p 2 1507 6201 452 85634 20398
p 2 2368 5203 589 72053 21917
p 2 2066 5583 511 90855 22181
p 2 907 6807 446 82415 20804
p 2 214 7478 468 79855 18228
p 2 111 7583 466 62497 17229
p 2 303 7308 549 68739 17364
p 2 1446 6328 386 82333 20224
p 2 2371 5174 615 70932 21659
p 2 1918 5663 579 92883 21657
p 2 920 6745 495 76638 20283
p 2 204 7505 451 76205 17958
p 2 115 7537 508 61091 17165
p 2 328 7290 542 68082 17498
p 2 1565 6129 466 82128 20249
p 2 2393 5179 588 70838 21809
p 2 1859 5780 521 91947 21805
p 2 893 6743 524 78008 20449
p 2 218 7454 488 74306 17747
p 2 121 7529 510 60960 16932
p 2 344 7210 606 66345 17209
p 2 1531 6186 443 85329 20614
p 2 2342 5213 605 72483 21506
p 2 2261 5328 571 89066 22007
p 2 835 6838 487 78660 20261
p 2 235 7455 470 74370 18025
p 2 112 7520 528 65673 17206
p 2 288 7354 518 80966 17444
p 2 1540 6188 432 115370 20684
p 2 2318 5263 579 71450 21765
p 2 1852 5795 513 101042 21906
p 2 978 6697 485 80553 20763
p 2 225 7428 507 78338 18103
p 2 102 7585 473 60620 17288
p 2 368 7228 564 66032 17614
p 2 1462 6275 423 85866 20204
p 2 2391 5149 620 73689 21704
p 2 1850 5801 509 93154 22243
p 2 964 6731 465 76220 20712
p 2 233 7474 453 75338 18018
p 2 86 7537 537 59893 17142
p 2 299 7307 554 65403 17284
p 2 1495 6203 462 82753 20305
p 2 2248 5307 605 71357 21329
p 2 1963 5696 501 89886 22149
p 2 851 6831 478 79088 20450
p 2 243 7413 504 76436 18031
p 2 109 7607 444 66986 17491
p 2 395 7183 582 70105 17780
p 2 1561 6174 425 82412 20239
p 2 2328 5197 635 74017 21742
p 2 1872 5761 527 91635 21992
p 2 952 6738 470 76665 20369
p 2 225 7461 474 74203 18014
p 2 121 7550 489 67013 17475
p 2 293 7337 530 67288 17451
p 2 1554 6167 439 82208 20463
p 2 2370 5161 629 71547 21783
p 2 1781 5834 545 93287 21666
p 2 989 6698 473 77071 20331
p 2 223 7444 493 71886 17686
p 2 126 7607 427 66232 16992
p 2 377 7275 508 67426 17430
p 2 1458 6273 429 79668 20200
p 2 2423 5138 599 73072 21674
p 2 1941 5684 535 87597 21976
p 2 932 6712 516 77649 20381
p 2 306 7371 483 75236 18348
p 2 156 7435 569 64468 17244
p 2 311 7271 578 64517 17572
p 2 1504 6157 499 68249 20097
p 2 2164 5349 647 63640 21050
p 2 2417 5305 438 77653 22831
p 2 1245 6604 311 101960 22167
p 2 451 7443 266 78899 20881
p 2 422 7557 181 77764 20137
p 2 987 6919 254 80857 21095
p 2 2527 5350 283 83118 23090
i 2 8160 0 0 56422 23988
i 2 8160 0 0 91344 23603
p 2 3409 4405 346 89887 23410
p 2 772 7125 263 68016 20940
p 2 814 7114 232 65799 20320
p 2 1069 6836 255 63069 20839
p 2 2830 5002 328 76802 23364
p 2 3431 4380 349 66950 23949
p 2 3428 4400 332 103938 23682
p 2 1601 6259 300 91946 23186
p 2 539 7362 259 71656 21140
p 2 633 7322 205 71585 20777
p 2 890 7042 228 68739 20868
p 2 2424 5430 306 78726 22622
p 2 3576 4281 303 66313 24288
p 2 3539 4291 330 105254 23780
p 2 1494 6369 297 104020 22972
p 2 543 7371 246 83146 21433
p 2 737 7216 207 80015 20841
p 2 965 6954 241 79973 20473
i 2 8160 0 0 109527 25108
i 2 8160 0 0 203034 27843
i 2 8160 0 0 226620 28136
p 2 0 2458 5702 24609 3845
p 2 0 2289 5871 22104 3563
p 2 0 2325 5835 24931 3704
p 2 0 2406 5754 35326 3746
p 2 0 2510 5650 31453 3932
p 2 0 1896 6264 23645 3305
p 2 0 1561 6599 21656 2927
p 2 0 1439 6721 21936 2799
p 2 0 1823 6337 23035 3160
p 2 0 1967 6193 23930 3297
p 2 0 2356 5804 26871 3815
p 2 0 1827 6333 24271 3252
p 2 0 2510 5650 39036 3894
p 2 0 2312 5848 29847 3764
p 2 0 1956 6204 22863 3336
p 2 0 1599 6561 22321 3003
p 2 0 1460 6700 23684 2813
p 2 0 1699 6461 22588 3047
p 2 0 1986 6174 24555 3342
p 2 1 2230 5929 26195 3654
p 2 0 1832 6328 25096 3239
p 2 0 2394 5766 42492 3851
p 2 0 2323 5837 34378 3812
p 2 0 1950 6210 29299 3431
p 2 0 1832 6328 29175 3282
p 2 0 1605 6555 30094 3005
p 2 0 1815 6345 28606 3232
p 2 0 1946 6214 29840 3392
p 2 0 2278 5882 31364 3744
p 2 0 1914 6246 31858 3342
p 2 0 2359 5801 41582 3809
p 2 0 2046 6114 33303 3542
p 2 0 1855 6305 28646 3327
p 2 0 1646 6514 29400 3109
p 2 0 1553 6607 31524 2972
p 2 0 1656 6504 28978 3094
p 2 0 1867 6293 30299 3285
p 2 0 2152 6008 31201 3625
p 2 0 1913 6247 31913 3366
p 2 0 2237 5923 39963 3661
p 2 0 1984 6176 31307 3429
p 2 0 1678 6482 29422 3156
p 2 0 1586 6574 31438 3005
p 2 0 1643 6517 28740 3071
p 2 0 2022 6138 31311 3459
p 2 0 1855 6305 31382 3331
p 2 0 2109 6051 40283 3572
p 2 0 4714 3446 78168 7006
p 2 0 3774 4386 40728 5455
p 2 0 3043 5117 33058 4580
p 2 0 2573 5587 32615 4044
p 2 0 2189 5971 32642 3620
p 2 0 2331 5829 31184 3754
p 2 0 2252 5908 31833 3728
p 2 0 2303 5857 33406 3823
p 2 0 2469 5691 41775 3978
p 2 0 2139 6021 31855 3677
p 2 0 1933 6227 29845 3448
p 2 0 1879 6281 30979 3369
p 2 0 1797 6363 33035 3235
p 2 0 1457 6703 27652 2936
p 2 0 1478 6682 26876 2925
p 2 0 1889 6271 28141 3388
p 2 0 1728 6432 29467 3214
p 2 0 1853 6307 32367 3305
i 2 8160 0 0 109495 24264
p 2 0 2469 5691 15332 3829
p 2 0 1953 6207 12125 3130
p 2 0 1915 6245 13255 2994
p 2 0 1619 6541 10076 2752
p 2 0 2083 6077 13854 3212
p 2 0 1749 6411 12461 2978
p 2 108 1607 6445 43352 3479
p 2 0 1667 6493 13329 2915
p 2 211 1558 6391 54859 4231
p 2 0 1339 6821 14194 2678
p 2 266 1882 6012 88677 5157
p 2 0 1972 6188 22772 3541
p 2 244 2219 5697 85336 5697
p 2 71 2784 5305 34504 4641
p 2 424 2528 5208 100931 7175
p 2 131 2395 5634 36480 4983
p 2 475 2193 5492 116678 7253
p 2 28 2830 5302 48378 4980
p 2 586 2452 5122 132623 8272
p 2 9 2600 5551 39000 4727
p 2 591 2652 4917 144349 8399
p 2 22 2789 5349 39906 5006
p 2 269 2635 5256 128396 7056
p 2 0 2413 5747 33412 4342
p 2 286 2853 5021 142549 7387
p 2 0 2575 5585 37946 4590
p 2 661 2232 5267 131223 7960
p 2 0 2426 5734 34253 4227
p 2 717 2566 4877 133584 8522
p 2 0 2944 5216 51816 4752
p 2 769 2723 4668 131500 8914
p 2 0 2403 5757 36994 4189
p 2 262 2503 5395 126928 6892
p 2 0 2740 5420 51567 4733
p 2 284 2659 5217 130861 7311
p 2 0 2428 5732 33548 4294
p 2 560 2710 4890 144842 8211
p 2 0 2452 5708 33864 4341
p 2 641 2101 5418 119506 7734
p 2 0 2237 5923 27656 3900
p 2 477 2575 5108 136272 7627
p 2 0 2581 5579 33718 4413
p 2 98 2488 5574 99068 5500
p 2 0 2278 5882 29316 3955
p 2 135 2787 5238 118483 5984
p 2 0 2603 5557 33204 4403
p 2 108 2453 5599 103772 5556
p 2 0 2325 5835 31210 3991
p 2 56 2776 5328 117670 5621
p 2 0 2593 5567 36549 4428
p 2 44 2427 5689 100386 5160
p 2 0 2311 5849 33935 4017
p 2 1 2722 5437 75302 4773
p 2 0 2590 5570 38282 4367
p 2 3 2455 5702 57217 4367
p 2 8 2290 5862 37047 3923
p 2 15 2815 5330 78505 4814
p 2 7 2400 5753 40087 4181
p 2 12 2354 5794 50111 4232
p 2 8 2108 6044 38527 3686
p 2 0 2343 5817 48144 4077
p 2 0 2312 5848 40109 3927
p 2 1 2552 5607 73719 4393
p 2 0 2404 5756 36146 4071
p 2 4 2304 5852 57722 4123
p 2 8 2112 6040 35546 3766
p 2 12 2684 5464 76194 4646
p 2 25 2603 5532 41151 4563
p 2 27 2752 5381 56162 4909
p 2 21 2455 5684 44488 4348
p 2 79 2517 5564 58959 5019
p 2 8 2627 5525 50221 4569
p 2 214 2807 5139 137070 6966
p 2 53 2781 5326 44366 5267
p 2 220 2676 5264 112174 6713
p 2 166 2340 5654 30847 4757
p 2 85 2875 5200 116432 6088
p 2 32 2870 5258 33067 4868
p 2 59 2656 5445 99100 5516
p 2 0 2402 5758 26864 3987
p 2 43 2527 5590 64747 4823
p 2 0 2509 5651 44383 4126
p 2 54 2549 5557 70350 4938
p 2 15 2175 5970 61037 4259
p 2 19 2101 6040 56234 4134
p 2 22 1956 6182 62795 3967
p 2 21 2020 6119 60026 4055
p 2 18 2002 6140 58795 4012
p 2 22 2340 5798 56884 4379
p 2 22 1990 6148 60425 4043
