# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 8151 9 0 27678 27622
i 2 8160 0 0 68593 22930
i 2 8160 0 0 86170 23141
p 2 3033 4974 153 74868 22987
p 2 1572 6492 96 79583 22122
p 2 2498 5565 97 97242 23748
p 2 1944 6124 92 82397 23297
p 2 581 7493 86 87717 21543
p 2 807 7245 108 66680 20681
p 2 1200 6906 54 69033 21547
p 2 1354 6710 96 60796 21882
p 2 2185 5844 131 77691 23142
p 2 2781 5151 228 63393 23292
p 2 3297 4723 140 101700 24447
p 2 1554 6344 262 95204 23255
p 2 446 7457 257 76348 21500
p 2 716 7278 166 72626 21050
p 2 877 7076 207 66133 20694
p 2 2431 5421 308 77524 22853
p 2 3175 4601 384 66124 23691
p 2 3153 4653 354 90972 24177
p 2 1595 6265 300 92714 22862
p 2 374 7548 238 69998 20985
p 2 476 7491 193 72697 20656
p 2 690 7222 248 65249 20244
p 2 2220 5616 324 80073 22838
p 2 2643 5171 346 66480 22872
p 2 2990 4791 379 86663 23884
p 2 1477 6398 285 92079 22593
p 2 348 7559 253 73669 20999
p 2 468 7504 188 74799 20429
p 2 525 7392 243 68969 20156
p 2 1947 5903 310 81925 22630
p 2 2900 4833 427 70338 23359
p 2 2687 5099 374 88601 23600
p 2 1402 6445 313 99142 22488
p 2 296 7622 242 73051 20391
p 2 398 7544 218 74293 19955
p 2 423 7508 229 70639 19581
p 2 2352 5503 305 78988 22967
p 2 2680 4920 560 73537 22456
p 2 2312 5439 409 88481 23366
p 2 1234 6638 288 98217 22278
p 2 263 7633 264 75496 20039
p 2 275 7687 198 76525 19769
p 2 507 7390 263 71702 19633
p 2 1726 6105 329 79338 22011
p 2 2674 4891 595 74167 22539
p 2 2050 5659 451 84798 22771
p 2 1151 6682 327 93078 21565
p 2 242 7621 297 69437 19264
p 2 257 7570 333 69881 18374
p 2 505 7293 362 66039 18763
p 2 1831 5946 383 81035 21957
p 2 2566 4917 677 71780 21995
p 2 2386 5229 545 87705 22407
p 2 963 6776 421 86280 21379
p 2 304 7377 479 86751 19010
p 2 165 7606 389 76417 18280
p 2 457 7159 544 71453 18402
p 2 1519 6235 406 87395 21011
p 2 2472 5071 617 75321 22099
p 2 2068 5522 570 96774 21846
p 2 1053 6585 522 83271 20663
p 2 281 7380 499 84566 18408
p 2 112 7511 537 67343 17166
p 2 403 7186 571 71701 17503
p 2 1518 6171 471 84272 20320
p 2 2215 5343 602 72618 21697
p 2 1901 5748 511 91060 21902
p 2 920 6734 506 82539 20597
p 2 223 7447 490 78554 18106
p 2 121 7552 487 62119 17343
p 2 324 7253 583 68537 17428
p 2 1535 6166 459 83026 20222
p 2 2315 5218 627 73641 21599
p 2 1846 5769 545 92472 21812
p 2 885 6782 493 76529 20429
p 2 242 7443 475 76434 18047
p 2 90 7545 525 61408 17222
p 2 328 7307 525 69079 17790
p 2 1547 6153 460 83002 20326
p 2 2302 5243 615 70849 21689
p 2 1838 5811 511 92117 21909
p 2 912 6740 508 78607 20471
p 2 224 7403 533 73983 17944
p 2 115 7536 509 59863 16976
p 2 317 7273 570 66455 17289
p 2 1488 6234 438 85062 20476
p 2 2278 5257 625 73554 21559
p 2 1870 5717 573 91545 21923
p 2 877 6799 484 78863 20480
p 2 218 7460 482 77569 18024
p 2 107 7551 502 65591 17443
p 2 340 7255 565 68206 17779
p 2 1483 6208 469 81418 20345
p 2 2212 5319 629 113413 21872
p 2 1937 5736 487 77960 22122
p 2 870 6768 522 96549 20420
p 2 218 7467 475 65649 18205
p 2 115 7553 492 60894 17229
p 2 359 7178 623 56295 17144
p 2 1484 6264 412 80042 20027
p 2 2392 5134 634 68300 21749
p 2 1874 5724 562 88526 22005
p 2 865 6771 524 70887 20555
p 2 220 7455 485 67721 17930
p 2 96 7515 549 54162 17049
p 2 295 7319 546 60170 17318
p 2 1533 6163 464 79871 20247
p 2 2368 5186 606 70187 21830
p 2 1774 5842 544 89795 21714
p 2 933 6824 403 78430 20629
p 2 222 7466 472 75939 18030
p 2 85 7605 470 66479 17595
p 2 342 7253 565 71229 17719
p 2 1503 6228 429 80239 20212
p 2 2314 5204 642 71788 21507
p 2 1921 5674 565 90880 22001
p 2 913 6744 503 78314 20514
p 2 237 7476 447 75079 18093
p 2 114 7540 506 66065 17378
p 2 327 7273 560 66032 17445
p 2 1503 6187 470 81676 20303
p 2 2341 5205 614 71041 21888
p 2 1744 5935 481 94021 22106
p 2 954 6719 487 77944 20585
p 2 231 7449 480 73718 17740
p 2 116 7583 461 66137 17342
p 2 336 7254 570 67878 17431
p 2 1470 6237 453 78447 20063
p 2 2279 5250 631 73231 21563
p 2 1950 5658 552 88089 21933
p 2 859 6809 492 78578 20387
p 2 303 7369 488 77608 18220
p 2 164 7402 594 65031 17517
p 2 298 7266 596 63762 17481
p 2 1609 6052 499 67362 20107
p 2 2117 5362 681 63522 21082
p 2 2525 5223 412 75886 23229
p 2 1346 6487 327 95667 22175
p 2 419 7490 251 75851 20939
p 2 397 7567 196 77465 20005
p 2 982 6915 263 79493 21097
p 2 2533 5335 292 87453 22907
i 2 8160 0 0 58133 23955
i 2 8160 0 0 92934 23580
p 2 3389 4428 343 84764 23459
p 2 687 7201 272 71098 20803
p 2 799 7146 215 68952 20394
p 2 1034 6881 245 78663 20678
p 2 2778 5066 316 79524 23263
p 2 3302 4497 361 68088 24043
p 2 3516 4331 313 105953 24020
p 2 1692 6182 286 92204 22949
p 2 479 7415 266 77905 21099
p 2 666 7287 207 75551 20924
p 2 901 7019 240 75861 20635
p 2 2372 5493 295 79884 22797
p 2 3614 4217 329 66755 24193
p 2 3409 4408 343 104676 23702
p 2 1562 6291 307 104620 23173
p 2 585 7333 242 84915 21593
p 2 666 7290 204 69350 20744
p 2 863 7056 241 66217 20691
i 2 8160 0 0 106082 24042
p 2 4098 4040 22 309526 26765
p 2 1695 6002 463 78152 17388
p 2 0 6757 1403 39447 10142
p 2 0 6822 1338 29798 9056
p 2 227 6627 1306 35604 10187
p 2 129 7022 1009 63332 10088
p 2 91 6505 1564 39201 9625
p 2 4 6352 1804 35255 9110
p 2 84 6034 2042 35808 8588
p 2 23 5828 2309 35600 8077
p 2 2 5959 2199 39330 8469
p 2 1 6341 1818 68118 8807
p 2 5 6254 1901 39775 8873
p 2 1 5881 2278 32185 8321
p 2 0 5473 2687 26690 7476
p 2 0 5114 3046 27848 6772
p 2 0 4971 3189 24192 6652
p 2 0 5365 2795 26346 7197
p 2 1 5675 2484 29243 7781
p 2 0 5377 2783 28398 7367
p 2 1 6251 1908 78540 8617
p 2 0 5926 2234 44093 8334
p 2 1 6189 1970 43821 8477
p 2 0 5636 2524 35646 7715
p 2 0 5069 3091 49980 7129
p 2 0 5140 3020 31593 7128
p 2 1 5569 2590 44192 7743
p 2 0 6024 2136 39516 8365
p 2 0 5917 2243 47369 8251
p 2 0 6339 1821 79329 8804
p 2 0 6223 1937 52214 8748
p 2 0 5819 2341 35960 8168
p 2 0 5734 2426 34905 7859
p 2 0 5334 2826 44015 7304
p 2 0 5131 3029 30775 7086
p 2 0 5356 2804 31091 7369
p 2 1 5869 2290 34529 8062
p 2 0 5646 2514 37728 7863
p 2 11 6612 1537 123704 9900
p 2 0 6212 1948 44191 8875
p 2 1 6967 1192 82844 10085
p 2 0 6054 2106 51298 8349
p 2 0 6588 1572 74888 9198
p 2 0 6680 1480 57976 9249
p 2 81 6934 1145 157471 11082
p 2 0 6653 1507 51344 9563
p 2 44 6835 1281 128722 10765
p 2 0 6636 1524 48109 9189
p 2 28 7093 1039 107710 10789
p 2 0 7148 1012 100753 10094
p 2 10 7502 648 101905 11123
p 2 0 6805 1355 70931 9578
p 2 20 7179 961 105071 10775
p 2 0 7467 693 110545 10653
p 2 9 7193 958 105652 10774
p 2 0 6976 1184 76627 9830
p 2 0 6825 1335 90990 9807
p 2 0 7023 1137 67448 9950
p 2 0 7114 1046 115054 10183
p 2 0 6954 1206 60816 10041
p 2 0 7185 975 58981 10273
p 2 0 6660 1500 72883 9485
p 2 0 6785 1375 55841 9484
p 2 18 7080 1062 73317 10456
p 2 70 7044 1046 117397 10735
p 2 21 6612 1527 62790 10100
p 2 8 6798 1354 54928 10163
p 2 6 6385 1769 71810 9476
p 2 40 6477 1643 51165 9590
p 2 64 6647 1449 53970 10323
p 2 1 6887 1272 55721 9943
p 2 0 6712 1448 98889 9646
i 2 8160 0 0 473457 28890
p 2 0 7396 764 97072 11783
p 2 44 6927 1189 99689 10319
p 2 0 6946 1214 92437 9282
p 2 35 6967 1158 99070 9737
p 2 0 6718 1442 81579 9343
p 2 16 7122 1022 161606 10043
p 2 0 6854 1306 86787 9666
p 2 18 6661 1481 79978 9417
p 2 0 6306 1854 65798 8632
p 2 13 6223 1924 98202 8387
p 2 0 6086 2074 62487 8263
p 2 16 6110 2034 71707 8411
p 2 0 6374 1786 68387 8656
p 2 20 6024 2116 83922 8526
p 2 0 6314 1846 132771 8750
p 2 19 6121 2020 96817 8997
p 2 0 6403 1757 84579 8913
p 2 18 5882 2260 109670 8338
p 2 0 6308 1852 76306 8631
p 2 16 6309 1835 98842 8992
p 2 2327 4646 1187 184527 16983
p 2 1957 5146 1057 237655 17291
p 2 1292 5748 1120 276681 16049
p 2 1204 5756 1200 200251 15529
p 2 1414 5806 940 272927 16217
i 2 8160 0 0 415637 27362
p 2 1470 6288 402 263010 16831
p 2 989 6876 295 174587 16916
p 2 343 7701 116 229071 16619
p 2 191 7870 99 143090 16119
p 2 50 7945 165 130048 14360
p 2 0 7704 456 111850 11832
p 2 0 7237 923 131195 10788
p 2 0 6986 1174 100521 9938
p 2 42 7013 1105 104227 10482
p 2 13 7669 478 111406 11574
p 2 24 6944 1192 118193 10536
p 2 10 6985 1165 176019 10378
p 2 221 6393 1546 102180 10543
p 2 62 6650 1448 138302 10369
p 2 123 5930 2107 107099 9677
p 2 27 7392 741 132760 11626
p 2 0 7202 958 210540 10655
p 2 2 6401 1757 104897 9806
p 2 5 7463 692 93146 10808
p 2 0 5680 2480 98636 8861
p 2 0 6057 2103 118685 8766
p 2 0 5030 3130 85485 7678
p 2 0 5899 2261 84431 8655
p 2 0 6613 1547 106035 9655
p 2 0 5244 2916 162415 8136
i 2 8160 0 0 326838 26700
p 2 0 7320 840 60958 10873
p 2 0 6898 1262 45033 9803
p 2 0 6582 1578 43346 9213
p 2 0 6437 1723 69755 8918
p 2 0 6472 1688 39742 8653
p 2 0 6679 1481 50039 9128
p 2 0 7163 997 50122 9952
p 2 1 6808 1351 60226 9711
p 2 0 7140 1020 116966 10137
p 2 0 7012 1148 59765 10095
p 2 0 6921 1239 40582 9415
p 2 68 6364 1728 84171 9481
p 2 0 6569 1591 31110 8540
p 2 28 6767 1365 74526 9804
p 2 0 6768 1392 71259 9250
p 2 38 6586 1536 57492 9564
p 2 0 6828 1332 36706 9029
p 2 37 5929 2194 62451 8457
p 2 0 6146 2014 25370 7866
p 2 12 6484 1664 55805 9004
p 2 0 6542 1618 57310 8640
p 2 14 6312 1834 53623 8839
p 2 0 5962 2198 22789 7769
p 2 1 5173 2986 23678 6760
p 2 0 5252 2908 18576 6722
p 2 0 5288 2872 21956 7092
p 2 0 5691 2469 22768 7521
p 2 0 5862 2298 40450 7745
p 2 0 5671 2489 25943 7454
p 2 0 5468 2692 20955 7200
p 2 0 5083 3077 23580 6686
p 2 1 5180 2979 32146 7046
p 2 0 6249 1911 36650 8404
p 2 2 6061 2097 38329 8311
p 2 98 6686 1376 88304 9999
