# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 466 7260 434 27974 9701
p 2 4120 2595 1445 57956 20036
i 2 8160 0 0 149838 26149
p 2 7568 592 0 232915 32222
p 2 1678 6459 23 291337 25936
p 2 7373 787 0 367914 37052
p 2 2165 5995 0 441002 31328
p 2 1907 6240 13 476491 30986
p 2 4668 3492 0 522281 38999
p 2 3844 4316 0 561096 37713
p 2 4306 3854 0 594324 39120
p 2 3562 4598 0 611898 37397
p 2 3058 5102 0 643965 36086
p 2 3175 4985 0 632161 36271
p 2 2886 5274 0 636988 35340
p 2 2644 5516 0 660619 34366
p 2 2622 5538 0 687944 34260
p 2 2347 5813 0 722941 33090
p 2 2413 5747 0 853097 33424
p 2 2368 5792 0 688390 31961
p 2 2285 5875 0 794989 32721
p 2 1923 6237 0 738517 31341
p 2 1706 6454 0 763578 30265
p 2 1836 6323 1 689867 30489
p 2 1760 6400 0 754712 30390
p 2 1566 6594 0 686321 29334
p 2 1004 7156 0 697815 26380
p 2 1435 6725 0 624562 28093
p 2 1235 6925 0 668252 27709
p 2 1051 7109 0 561745 26265
p 2 738 7422 0 582756 24753
p 2 867 7293 0 476439 24714
p 2 829 7331 0 518614 25431
p 2 580 7578 2 417532 23337
p 2 479 7679 2 445508 23214
p 2 432 7727 1 360922 22514
p 2 482 7677 1 388334 23520
p 2 346 7811 3 309335 22004
p 2 201 7957 2 317949 21441
p 2 246 7909 5 240767 20688
p 2 184 7970 6 255497 21517
p 2 221 7929 10 200147 20291
p 2 165 7988 7 205025 20276
p 2 140 8001 19 144917 18405
p 2 79 8066 15 155346 18747
p 2 46 8078 36 118651 16992
p 2 21 8110 29 128695 17282
p 2 18 8114 28 96474 15987
p 2 16 8087 57 102567 15736
p 2 12 8108 40 79926 14555
p 2 23 8069 68 93303 15367
p 2 42 8104 14 84927 15058
p 2 12 8134 14 81882 14236
p 2 5 8144 11 67953 14696
p 2 89 8028 43 70530 15355
p 2 23 8096 41 64822 15396
p 2 97 8013 50 60433 14860
p 2 0 8111 49 49085 14995
p 2 1 7890 269 42691 13715
p 2 50 8109 1 57882 15125
p 2 3 8045 112 46665 14049
p 2 6 8140 14 48758 14928
p 2 3 7941 216 42364 14108
p 2 35 8124 1 55687 15417
p 2 0 7924 236 42161 13730
p 2 0 8029 131 33144 13072
p 2 0 7729 431 31772 11360
p 2 0 7585 575 28023 10634
p 2 0 7351 809 26182 9567
p 2 0 7244 916 23412 9221
p 2 3 7350 807 35961 9660
i 2 8160 0 0 22563 22563
p 2 0 18 8142 1112 1101
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
i 2 8160 0 0 37330 23301
i 2 8160 0 0 48598 23898
p 2 3121 4913 126 61308 23197
p 2 1612 6428 120 64765 22354
p 2 2542 5576 42 66421 24228
p 2 1584 6527 49 75625 23170
p 2 505 7587 68 73655 21010
p 2 707 7385 68 67319 20692
p 2 1214 6919 27 72901 21958
p 2 1182 6951 27 70959 22426
p 2 2769 5387 4 66434 24325
p 2 3250 4905 5 59596 25279
p 2 3270 4884 6 78025 25813
p 2 1421 6727 12 82880 23901
p 2 386 7754 20 78221 22230
p 2 697 7441 22 75146 21873
p 2 603 7552 5 76511 21835
p 2 2809 5341 10 69908 24625
p 2 3538 4590 32 61727 25566
p 2 3359 4763 38 80474 25684
p 2 1356 6790 14 81751 23384
p 2 330 7803 27 76644 21670
p 2 490 7634 36 75476 21371
p 2 564 7589 7 73436 21832
p 2 2917 5240 3 88255 24938
i 2 8160 0 0 50945 24660
i 2 8160 0 0 66826 24772
p 2 3197 4946 17 77569 24243
p 2 572 7570 18 68793 21316
p 2 512 7627 21 66404 20963
p 2 664 7487 9 71904 21269
p 2 2691 5453 16 71245 24465
p 2 4020 4109 31 66375 26238
p 2 2764 5364 32 85315 25270
p 2 1342 6813 5 78756 23582
p 2 262 7887 11 66612 20934
p 2 267 7876 17 73042 20830
p 2 362 7787 11 67828 20675
p 2 2560 5590 10 72982 24303
p 2 3785 4345 30 68967 25912
p 2 2653 5475 32 80739 25223
p 2 1121 7014 25 76535 23276
p 2 210 7930 20 70083 20993
p 2 242 7906 12 66292 20558
p 2 472 7677 11 72520 20623
p 2 2330 5820 10 72504 23905
p 2 3460 4681 19 68413 25785
p 2 2637 5487 36 77579 25270
p 2 1060 7086 14 85611 23311
p 2 239 7907 14 63387 20550
p 2 182 7953 25 62302 20031
p 2 455 7672 33 63181 20055
p 2 1975 6170 15 74120 23345
p 2 3252 4874 34 72611 25148
p 2 2476 5644 40 80744 25048
p 2 925 7213 22 76080 22751
p 2 323 7774 63 65805 20205
p 2 135 7975 50 65461 19583
p 2 345 7789 26 70217 19871
p 2 1756 6381 23 75119 22852
p 2 3135 4979 46 73976 24773
p 2 2216 5902 42 86185 24678
p 2 810 7298 52 75132 21973
p 2 239 7853 68 66032 19375
p 2 117 7927 116 59050 18742
p 2 255 7879 26 69151 19147
p 2 1844 6297 19 70572 22146
p 2 3542 4584 34 70676 24973
p 2 2869 5253 38 79278 24470
p 2 824 7308 28 73705 22003
p 2 207 7882 71 65333 19485
p 2 107 7997 56 58001 18726
p 2 305 7808 47 63313 18838
p 2 1790 6369 1 110475 22536
p 2 3225 4882 53 72359 24728
p 2 2232 5880 48 81125 24221
p 2 778 7330 52 71469 21783
p 2 214 7870 76 61479 19404
p 2 116 7879 165 53179 18287
p 2 358 7755 47 66221 19122
p 2 1838 6278 44 68516 22075
p 2 3223 4896 41 71060 24632
p 2 2398 5715 47 82749 24439
p 2 812 7312 36 70765 21906
p 2 208 7797 155 57814 18893
p 2 123 7925 112 53838 18394
p 2 346 7689 125 60464 18737
p 2 1830 6318 12 69778 22211
p 2 3092 5041 27 73531 24560
p 2 1988 6128 44 83445 24085
p 2 829 7282 49 71306 21805
p 2 214 7891 55 64155 19580
p 2 115 7995 50 60875 19157
p 2 309 7784 67 64510 19123
p 2 1783 6344 33 66006 22103
p 2 3104 5014 42 70090 24342
p 2 2115 5995 50 80243 24442
p 2 853 7284 23 71229 21821
p 2 209 7893 58 65696 19547
p 2 121 7996 43 57549 18706
p 2 320 7794 46 64142 18924
p 2 1785 6335 40 67349 22012
p 2 3126 4989 45 71629 24627
p 2 2090 6028 42 79526 24149
p 2 886 7224 50 72432 21849
p 2 215 7873 72 61183 19456
p 2 128 7878 154 55690 18519
p 2 311 7779 70 62437 18905
p 2 1827 6300 33 67980 22002
p 2 3194 4935 31 71960 24698
p 2 2181 5925 54 81715 24404
p 2 837 7296 27 71108 21657
p 2 214 7887 59 64067 19423
p 2 123 7998 39 62247 19196
p 2 311 7825 24 67548 19085
p 2 1780 6366 14 71596 22213
p 2 3135 4985 40 71692 24631
p 2 2122 6001 37 84065 24542
p 2 899 7229 32 74661 22175
p 2 224 7878 58 64862 19664
p 2 147 7972 41 62933 19170
p 2 339 7722 99 60906 18796
p 2 1865 6281 14 68416 22280
p 2 3204 4912 44 71669 24688
p 2 2002 6123 35 84663 24289
p 2 871 7255 34 71061 21621
p 2 222 7846 92 62434 19437
p 2 132 7994 34 62987 19199
p 2 354 7750 56 65466 19201
p 2 1812 6334 14 65181 22011
p 2 3173 4954 33 70127 24664
p 2 2136 5976 48 81041 24445
p 2 846 7244 70 70278 21838
p 2 265 7840 55 63037 19709
p 2 164 7959 37 58039 19160
p 2 313 7789 58 62066 19369
p 2 1966 6166 28 60506 22472
p 2 3184 4939 37 64409 24484
p 2 2467 5653 40 75099 25171
p 2 1157 6995 8 82052 23485
p 2 374 7772 14 73382 21950
p 2 230 7918 12 66318 21351
p 2 899 7245 16 80875 22132
i 2 8160 0 0 56024 24703
i 2 8160 0 0 48094 24322
i 2 8160 0 0 70889 24185
p 2 3441 4703 16 80483 24653
p 2 617 7528 15 83320 21810
p 2 863 7279 18 84079 21512
p 2 1133 7016 11 83163 21972
p 2 3216 4933 11 71726 24746
p 2 4271 3856 33 62485 26054
p 2 4011 4105 44 87488 26083
p 2 1491 6656 13 88028 23686
p 2 505 7646 9 83193 22196
p 2 656 7489 15 83424 21885
p 2 836 7320 4 78932 21908
p 2 3040 5111 9 73164 24673
p 2 3764 4369 27 60582 25634
p 2 3810 4318 32 87545 25596
p 2 1346 6794 20 97491 23741
p 2 426 7720 14 84619 22157
p 2 691 7463 6 84730 21719
p 2 827 7316 17 76100 22236
p 2 2879 5270 11 88307 25176
p 2 2684 5475 1 220472 25844
p 2 1625 4749 1786 70905 15419
p 2 43 7154 963 46078 13138
p 2 31 7497 632 68084 13390
p 2 54 8106 0 210205 15236
p 2 41 7405 714 42532 11671
p 2 101 7168 891 58035 11557
p 2 191 7432 537 60066 12387
p 2 196 7468 496 84965 12393
p 2 112 6974 1074 50135 11343
p 2 93 6967 1100 51314 11129
p 2 177 7138 845 47098 11590
p 2 94 7435 631 64164 11611
p 2 151 6812 1197 36865 10824
p 2 175 6763 1222 45454 11153
p 2 89 7026 1045 44896 10967
p 2 86 7228 846 55097 11217
p 2 70 6768 1322 33054 10233
p 2 82 6711 1367 39575 10471
p 2 121 6790 1249 39595 10619
p 2 156 6942 1062 52721 10823
p 2 117 6584 1459 32606 10288
p 2 90 6588 1482 42186 10397
p 2 49 6749 1362 41053 10347
p 2 71 6998 1091 59253 10859
p 2 139 6540 1481 32368 10285
p 2 116 6610 1434 40234 10354
p 2 94 6730 1336 38391 10340
p 2 69 6983 1108 56859 10658
p 2 167 6460 1533 32115 10317
p 2 101 6544 1515 38261 10293
p 2 171 6534 1455 36844 10374
p 2 172 6717 1271 53552 10719
p 2 71 6543 1546 31811 10136
p 2 71 6482 1607 42065 10192
p 2 83 6604 1473 39613 10154
p 2 113 6636 1411 54871 10271
p 2 118 6435 1607 30825 9989
p 2 119 6345 1696 39066 10120
p 2 136 6394 1630 36256 10135
p 2 107 6581 1472 51161 10297
p 2 68 6502 1590 32673 9938
p 2 99 6306 1755 40777 10019
p 2 89 6522 1549 38203 10127
p 2 108 6568 1484 56823 10433
p 2 132 6416 1612 31952 10196
p 2 96 6272 1792 39784 9965
p 2 65 6498 1597 37241 9966
p 2 41 6572 1547 55917 10098
p 2 144 6336 1680 32763 10075
p 2 117 6235 1808 39077 9951
p 2 92 6412 1656 37614 10025
p 2 81 6528 1551 54918 10138
p 2 138 6295 1727 35036 10115
p 2 79 6223 1858 45105 10001
p 2 187 6278 1695 40035 10209
p 2 177 6385 1598 58846 10441
p 2 89 6283 1788 35107 9990
p 2 59 6236 1865 44111 9982
p 2 68 6266 1826 39291 9853
p 2 128 6433 1599 64770 10700
p 2 163 6211 1786 39520 10596
p 2 173 6036 1951 45849 10329
p 2 92 6219 1849 37003 10084
p 2 240 6133 1787 57997 10854
p 2 80 6568 1512 59990 10675
i 2 8160 0 0 327462 24783
p 2 57 7421 682 121873 13633
p 2 87 7440 633 131421 13930
p 2 77 7525 558 116082 13953
