# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 461 7173 526 27381 9719
p 2 4097 2629 1434 64117 20246
i 2 8160 0 0 155755 26191
p 2 7575 585 0 239941 32284
p 2 1765 6370 25 281019 26024
p 2 7229 931 0 360459 36828
p 2 2176 5983 1 435352 31436
p 2 1850 6293 17 469753 30992
p 2 4379 3781 0 520447 38154
p 2 3861 4299 0 559071 37769
p 2 4268 3892 0 598002 39155
p 2 3697 4463 0 609618 37665
p 2 3020 5140 0 648182 35870
p 2 3180 4980 0 618828 36051
p 2 2773 5387 0 632930 34912
p 2 2632 5528 0 654740 34471
p 2 2590 5570 0 681476 34311
p 2 2299 5861 0 706196 32857
p 2 2362 5798 0 844272 33346
p 2 2333 5827 0 688790 31852
p 2 2260 5900 0 788556 32709
p 2 1995 6165 0 736113 31559
p 2 1747 6412 1 764930 30131
p 2 1864 6296 0 703323 30772
p 2 1749 6411 0 759891 30403
p 2 1483 6677 0 697899 29287
p 2 963 7197 0 703238 26195
p 2 1378 6782 0 622010 27707
p 2 1233 6927 0 671101 27691
p 2 1014 7146 0 567491 26099
p 2 744 7416 0 589511 24791
p 2 921 7237 2 478333 24797
p 2 890 7270 0 526694 25627
p 2 555 7603 2 421816 23425
p 2 432 7724 4 449908 23122
p 2 438 7720 2 363544 22333
p 2 465 7694 1 388503 23186
p 2 333 7825 2 309285 21795
p 2 241 7918 1 319758 21741
p 2 240 7918 2 242238 20883
p 2 196 7964 0 252245 21638
p 2 242 7910 8 198699 20307
p 2 168 7989 3 200723 20192
p 2 123 8022 15 144050 18393
p 2 84 8056 20 153889 18760
p 2 56 8078 26 117431 17120
p 2 26 8114 20 128966 17627
p 2 16 8119 25 96233 15975
p 2 16 8067 77 100841 15614
p 2 15 8107 38 80803 14566
p 2 26 8067 67 96413 15322
p 2 33 8110 17 84863 15002
p 2 19 8124 17 82702 14260
p 2 9 8140 11 66550 14035
p 2 119 8001 40 72069 15172
p 2 11 8100 49 64219 14961
p 2 68 8054 38 59956 14386
p 2 2 8137 21 48075 14743
p 2 2 7959 199 45622 14244
p 2 35 8124 1 56963 14727
p 2 2 8075 83 46393 13804
p 2 9 8141 10 47992 14608
p 2 2 7962 196 43440 13874
p 2 26 8134 0 55805 14983
p 2 0 7904 256 41695 13924
p 2 0 8048 112 33286 13014
p 2 0 7694 466 32598 11719
p 2 0 7572 588 27395 10566
p 2 0 7238 922 25004 9297
p 2 0 7166 994 23046 8971
p 2 0 7176 984 35522 9466
i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
i 2 8160 0 0 39885 23241
i 2 8160 0 0 49809 23848
p 2 3088 4999 73 63269 23147
p 2 1582 6484 94 66852 22411
p 2 2680 5459 21 68751 24388
p 2 1518 6607 35 75322 22956
p 2 552 7557 51 74394 21432
p 2 668 7436 56 73724 20958
p 2 1088 7054 18 76039 22023
p 2 1066 7043 51 72968 22283
p 2 2681 5472 7 68835 24123
p 2 3206 4938 16 61493 25100
p 2 3419 4733 8 81678 25913
p 2 1455 6694 11 88580 23899
p 2 406 7748 6 80841 22340
p 2 711 7436 13 76751 21917
p 2 759 7391 10 78358 21668
p 2 2999 5150 11 73182 24706
p 2 3549 4579 32 64288 25439
p 2 3561 4570 29 83889 25782
p 2 1313 6833 14 86046 23545
p 2 350 7785 25 79590 21761
p 2 550 7596 14 78284 21679
p 2 707 7449 4 78106 21703
p 2 2938 5216 6 97418 24812
i 2 8160 0 0 53695 24611
i 2 8160 0 0 74848 24710
p 2 3214 4927 19 81802 24283
p 2 520 7604 36 70368 21152
p 2 504 7644 12 67817 21062
p 2 609 7527 24 75813 21158
p 2 2528 5626 6 77885 24393
p 2 3946 4177 37 71614 26207
p 2 2919 5198 43 90691 25599
p 2 1305 6832 23 80827 23658
p 2 272 7880 8 66375 20873
p 2 302 7850 8 75877 20811
p 2 400 7750 10 69708 20690
p 2 2486 5649 25 78582 24183
p 2 3771 4367 22 73752 25985
p 2 2536 5576 48 90015 25293
p 2 1242 6901 17 79162 23342
p 2 238 7902 20 72611 21024
p 2 202 7945 13 68509 20593
p 2 492 7652 16 76229 20787
p 2 2231 5923 6 80582 23848
p 2 3593 4548 19 74552 25906
p 2 2566 5558 36 87791 25248
p 2 1076 7072 12 95226 23163
p 2 254 7893 13 66978 20782
p 2 207 7911 42 66711 20198
p 2 454 7687 19 65958 20238
p 2 2045 6099 16 78955 23311
p 2 3196 4942 22 78557 25181
p 2 2396 5730 34 89030 24875
p 2 862 7286 12 80474 22749
p 2 315 7789 56 67932 20465
p 2 136 7986 38 67793 19880
p 2 409 7733 18 75712 20046
p 2 1870 6276 14 79500 22889
p 2 3163 4955 42 81363 24873
p 2 2038 6102 20 94453 24558
p 2 874 7261 25 77373 22303
p 2 226 7891 43 69111 19687
p 2 114 7961 85 61093 18793
p 2 276 7865 19 75973 19324
p 2 1832 6301 27 75681 22301
p 2 3214 4913 33 78364 24896
p 2 2084 6037 39 90666 24234
p 2 896 7230 34 75624 22320
p 2 221 7883 56 68363 19744
p 2 102 8008 50 59420 18803
p 2 373 7749 38 69949 19145
p 2 1813 6344 3 123754 22554
i 2 8160 0 0 100983 27084
p 2 4645 3472 43 75189 25670
p 2 1898 6219 43 66296 22035
p 2 203 7855 102 60378 18367
p 2 116 7868 176 51774 17805
p 2 501 7604 55 64907 19136
p 2 1834 6301 25 68685 22064
p 2 3532 4587 41 74824 25022
p 2 2857 5259 44 89468 24586
p 2 751 7377 32 73492 21870
p 2 203 7835 122 62966 19143
p 2 108 7968 84 56362 18534
p 2 358 7725 77 64706 18887
p 2 1776 6379 5 79786 22378
p 2 3167 4955 38 75505 24630
p 2 1923 6190 47 89164 23875
p 2 831 7281 48 73824 21825
p 2 189 7921 50 66267 19720
p 2 131 7998 31 62494 19141
p 2 330 7785 45 68235 19203
p 2 1831 6304 25 75620 22113
p 2 3174 4948 38 74145 24595
p 2 2099 6024 37 90253 24291
p 2 879 7252 29 73467 22067
p 2 226 7909 25 67977 19833
p 2 101 8004 55 60049 18813
p 2 343 7799 18 68075 19036
p 2 1784 6349 27 74906 22172
p 2 3123 4996 41 76423 24649
p 2 2104 6030 26 90913 24395
p 2 829 7285 46 73471 21992
p 2 218 7872 70 62719 19224
p 2 107 7972 81 56768 18591
p 2 345 7757 58 66110 18958
p 2 1841 6295 24 72174 22162
p 2 3186 4936 38 73573 24756
p 2 2176 5931 53 84705 24212
p 2 862 7260 38 70844 21736
p 2 233 7853 74 62935 19291
p 2 66 8049 45 61815 19019
p 2 300 7828 32 69793 19124
p 2 1852 6295 13 70397 21987
p 2 3148 4973 39 74897 24635
p 2 2148 5967 45 88333 24231
p 2 928 7191 41 74040 22130
p 2 222 7899 39 65217 19761
p 2 119 8005 36 62930 19179
p 2 395 7679 86 62189 18896
p 2 1809 6339 12 72219 22262
p 2 3122 4997 41 73305 24502
p 2 2540 5584 36 86392 24773
p 2 890 7245 25 69657 21739
p 2 223 7857 80 61157 19448
p 2 120 8001 39 62167 19117
p 2 326 7793 41 64583 19141
p 2 1805 6330 25 65498 22022
p 2 3163 4962 35 73100 24759
p 2 2078 6039 43 82437 24257
p 2 922 7166 72 69219 21729
p 2 279 7835 46 63605 19774
p 2 166 7926 68 57704 19040
p 2 310 7798 52 60211 19223
p 2 1973 6158 29 63129 22347
p 2 3337 4789 34 68092 24826
p 2 2761 5359 40 76911 25264
p 2 1177 6974 9 86481 23613
p 2 359 7785 16 73814 21960
p 2 378 7775 7 65754 21210
p 2 1031 7117 12 80415 22099
i 2 8160 0 0 55717 24682
i 2 8160 0 0 49505 24332
i 2 8160 0 0 78741 24114
p 2 3439 4712 9 88540 24568
p 2 691 7450 19 81884 21638
p 2 805 7341 14 82542 21349
p 2 1091 7063 6 84539 21882
p 2 3206 4949 5 79201 24673
p 2 4308 3819 33 68002 26173
p 2 3799 4335 26 96966 25836
p 2 1489 6654 17 90206 23920
p 2 448 7701 11 82548 22124
p 2 625 7526 9 84701 21854
p 2 782 7371 7 85930 22256
p 2 2940 5206 14 78093 24682
p 2 3650 4478 32 65411 25424
p 2 3867 4257 36 96786 25823
p 2 1563 6588 9 91527 24074
p 2 513 7632 15 87302 22248
p 2 631 7512 17 84383 21873
p 2 820 7332 8 81181 22158
p 2 2645 5513 2 94445 25228
p 2 2308 5851 1 221001 25656
p 2 644 7479 37 81727 17271
p 2 0 8078 82 49917 13299
p 2 0 8092 68 61489 11795
p 2 0 8154 6 149559 13911
p 2 0 8132 28 47727 11109
p 2 0 8086 74 54507 11338
p 2 0 8097 63 52189 11343
p 2 0 8099 61 67492 11184
p 2 0 8060 100 44391 10725
p 2 0 8080 80 52547 11334
p 2 1 8084 75 49218 11337
p 2 0 8081 79 60239 11155
p 2 0 8050 110 42440 10752
p 2 0 8070 90 49303 11268
p 2 0 8068 92 49270 11252
p 2 0 8067 93 58850 11106
p 2 0 8053 107 44921 10843
p 2 0 8068 92 49647 11275
p 2 0 8066 94 48562 11227
p 2 0 8081 79 57632 11087
p 2 0 8067 93 43396 10840
p 2 0 8081 79 49493 11292
p 2 1 8073 86 48078 11248
p 2 0 8110 50 59395 11399
p 2 0 8036 124 43764 10996
p 2 15 8066 79 51040 11649
p 2 67 8014 79 53499 11975
p 2 111 7973 76 67650 12004
p 2 26 8029 105 58277 11577
p 2 0 8065 95 52496 11557
p 2 0 8073 87 51384 11499
p 2 0 8089 71 62390 11337
p 2 0 8052 108 48009 11035
p 2 0 8066 94 51466 11409
p 2 3 8081 76 52910 11426
p 2 0 8066 94 59139 11258
p 2 1 8045 114 46134 10939
p 2 1 8050 109 49784 11304
p 2 4 8080 76 50062 11379
p 2 0 8056 104 59102 11091
p 2 0 8029 131 43699 10915
p 2 0 8042 118 51801 11269
p 2 0 8070 90 49068 11264
p 2 0 8083 77 58636 11256
i 2 8160 0 0 171203 27339
p 2 0 4935 3225 36547 6740
p 2 221 5301 2638 51110 8571
p 2 202 4739 3219 59788 7835
p 2 213 5936 2011 54655 9504
p 2 0 5574 2586 39755 7682
p 2 218 5029 2913 51349 8370
p 2 1 5196 2963 46820 7277
p 2 217 5250 2693 48615 8658
p 2 185 5183 2792 46071 8098
p 2 4 4980 3176 47158 7462
p 2 39 5063 3058 50975 7581
p 2 216 5036 2908 50195 8439
p 2 0 5180 2980 35897 7253
p 2 156 4713 3291 48636 7807
p 2 0 4943 3217 43421 7073
p 2 14 5287 2859 47482 8079
p 2 0 5283 2877 37964 7417
p 2 68 4895 3197 51683 7798
p 2 0 5066 3094 46259 7204
p 2 204 4979 2977 50751 8304
p 2 0 5075 3085 37329 7143
p 2 8 4776 3376 46926 7377
p 2 0 5001 3159 46692 7084
p 2 12 5088 3060 47425 7860
p 2 0 5058 3102 35784 7083
p 2 200 4635 3325 53938 7955
