# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 8160 0 0 27614 27614
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
i 2 8160 0 0 57461 22956
i 2 8160 0 0 87820 23108
p 2 3046 4964 150 74072 22958
p 2 1606 6441 113 65662 22210
p 2 2511 5535 114 89434 23758
p 2 1657 6410 93 71792 22883
p 2 611 7441 108 73708 21096
p 2 748 7289 123 60442 20465
p 2 1274 6812 74 62514 21365
p 2 1148 6916 96 59276 21589
p 2 2062 5967 131 72101 22823
p 2 2946 4988 226 63560 23648
p 2 3481 4538 141 98419 24787
p 2 1559 6406 195 92747 23237
p 2 436 7521 203 71767 21557
p 2 648 7362 150 69443 20990
p 2 671 7294 195 63927 20935
p 2 2125 5760 275 77147 22448
p 2 2609 5268 283 70606 23097
p 2 3048 4752 360 91131 23809
p 2 1335 6549 276 91344 22909
p 2 406 7530 224 69187 21087
p 2 490 7486 184 72059 20876
p 2 713 7217 230 64575 20265
p 2 2427 5421 312 76688 22812
p 2 3162 4589 409 69114 23321
p 2 3052 4692 416 90316 24035
p 2 1460 6420 280 90701 22593
p 2 377 7522 261 73145 20798
p 2 509 7459 192 70428 20537
p 2 527 7392 241 65794 19890
p 2 1864 5976 320 76355 22330
p 2 2561 5173 426 69872 23005
p 2 2744 5059 357 89674 23812
p 2 1481 6385 294 94960 22651
p 2 346 7560 254 70362 20319
p 2 361 7605 194 70558 19423
p 2 432 7464 264 68229 19503
p 2 2152 5704 304 79365 22545
p 2 2808 4830 522 74367 22737
p 2 2493 5252 415 88821 23351
p 2 1267 6613 280 95404 22234
p 2 269 7613 278 76299 20027
p 2 276 7631 253 76176 19560
p 2 502 7310 348 71875 19432
p 2 2086 5767 307 78745 22506
p 2 2732 4809 619 72358 22407
p 2 2039 5695 426 86379 22808
p 2 1095 6735 330 93057 21868
p 2 243 7643 274 71006 19442
p 2 195 7617 348 70895 18750
p 2 479 7286 395 66623 18727
p 2 1835 5960 365 81926 21843
p 2 2540 4943 677 71495 21839
p 2 2040 5574 546 88304 22177
p 2 978 6748 434 88050 21281
p 2 301 7422 437 70411 18969
p 2 144 7572 444 83815 18142
p 2 467 7088 605 73522 18336
p 2 1540 6226 394 86319 21173
p 2 2427 5143 590 75669 22097
p 2 1748 5825 587 97170 21828
p 2 1098 6577 485 83614 21041
p 2 242 7442 476 83830 18192
p 2 124 7508 528 67162 17064
p 2 389 7290 481 71928 17669
p 2 1573 6128 459 84478 20427
p 2 2315 5224 621 72253 21691
p 2 1859 5745 556 91542 21816
p 2 1003 6701 456 82218 20746
p 2 236 7421 503 78412 18009
p 2 106 7609 445 62460 16996
p 2 385 7232 543 68543 17517
p 2 1476 6265 419 82663 20414
p 2 2252 5302 606 72244 21479
p 2 1793 5844 523 92359 21956
p 2 886 6804 470 77401 20571
p 2 219 7495 446 76663 17995
p 2 120 7509 531 62019 17174
p 2 343 7320 497 68693 17722
p 2 1542 6194 424 82360 20385
p 2 2291 5275 594 70458 21525
p 2 2027 5619 514 92083 21860
p 2 939 6746 475 79097 20633
p 2 225 7410 525 75301 17774
p 2 121 7565 474 61693 16901
p 2 370 7245 545 67103 17399
p 2 1533 6209 418 84268 20622
p 2 2408 5130 622 72386 21613
p 2 1815 5799 546 90206 21862
p 2 830 6860 470 132452 20757
p 2 272 7436 452 71614 18712
p 2 113 7528 519 72051 17532
p 2 403 7208 549 63478 17688
p 2 1573 6150 437 86117 20475
p 2 2348 5203 609 67124 21645
p 2 1884 5734 542 88823 21696
p 2 1091 6568 501 74490 20730
p 2 227 7385 548 72555 17986
p 2 99 7528 533 56587 16681
p 2 379 7197 584 60517 17275
p 2 1503 6208 449 79942 20212
p 2 2423 5113 624 72088 21877
p 2 1979 5606 575 90549 22002
p 2 997 6667 496 73859 20446
p 2 254 7395 511 71385 17871
p 2 101 7505 554 58371 16679
p 2 351 7276 533 64217 17193
p 2 1538 6158 464 80459 20122
p 2 2329 5235 596 70718 21460
p 2 1776 5860 524 88796 21766
p 2 887 6767 506 77255 20317
p 2 229 7435 496 74993 17855
p 2 120 7548 492 65739 17384
p 2 322 7265 573 69529 17397
p 2 1484 6227 449 81975 20233
p 2 2379 5169 612 71986 21692
p 2 1803 5847 510 91423 21650
p 2 972 6721 467 78091 20561
p 2 228 7433 499 74760 17897
p 2 109 7528 523 67375 17351
p 2 301 7298 561 68272 17396
p 2 1532 6160 468 81941 20269
p 2 2209 5346 605 71555 21491
p 2 1878 5724 558 92270 22022
p 2 941 6750 469 77367 20409
p 2 228 7426 506 74536 18023
p 2 101 7594 465 66625 17225
p 2 328 7300 532 68441 17407
p 2 1527 6243 390 79943 20146
p 2 2286 5244 630 73295 21420
p 2 1874 5748 538 88687 21926
p 2 895 6784 481 78257 20492
p 2 303 7383 474 74962 18330
p 2 131 7499 530 64784 17209
p 2 284 7317 559 65640 17525
p 2 1546 6141 473 67934 20029
p 2 2100 5371 689 62581 20708
p 2 2805 4923 432 74506 23287
p 2 1280 6562 318 95842 21862
p 2 392 7518 250 77421 20586
p 2 370 7593 197 77858 20058
p 2 880 7042 238 79181 21556
p 2 2124 5741 295 84410 22774
i 2 8160 0 0 57165 23975
i 2 8160 0 0 89328 23599
p 2 3385 4434 341 100742 23295
p 2 816 7079 265 65128 21013
p 2 849 7078 233 65159 20282
p 2 1090 6810 260 62114 20693
p 2 2868 4961 331 76657 23303
p 2 3480 4301 379 66477 24196
p 2 3415 4406 339 105857 23953
p 2 1627 6249 284 106316 23184
p 2 549 7354 257 77703 21410
p 2 675 7288 197 78910 20904
p 2 912 7015 233 69888 20695
p 2 2275 5586 299 80274 22421
p 2 3066 4773 321 71862 23673
p 2 3514 4316 330 104313 23791
p 2 1506 6363 291 94977 23019
p 2 623 7287 250 72219 21477
p 2 621 7310 229 68957 20730
p 2 896 7034 230 62628 20631
p 2 2648 5329 183 105566 23982
i 2 8160 0 0 305927 25096
p 2 1887 5873 400 94428 18540
p 2 0 7087 1073 43470 10056
p 2 0 6554 1606 38337 9155
p 2 0 6222 1938 42912 8085
p 2 0 6208 1952 33224 8022
p 2 2 6417 1741 36871 8621
p 2 0 6177 1983 41865 8523
p 2 0 6734 1426 72768 8987
p 2 85 6398 1677 41849 9383
p 2 26 6146 1988 38314 8763
p 2 2 6059 2099 42246 8024
p 2 0 5774 2386 37483 7687
p 2 1 6110 2049 42870 8374
p 2 0 6523 1637 76039 8739
p 2 0 6270 1890 40924 8411
p 2 0 5881 2279 35937 7977
p 2 0 5666 2494 34813 7613
p 2 0 5250 2910 41257 6966
p 2 0 5036 3124 31244 6808
p 2 0 5461 2699 35171 7367
p 2 0 6206 1954 37346 8389
p 2 0 5839 2321 39774 7929
p 2 0 6393 1767 78182 8725
p 2 1 6058 2101 56117 8508
p 2 0 6337 1823 51199 8697
p 2 0 5741 2419 49620 7982
p 2 0 5281 2879 58357 7379
p 2 0 5161 2999 45357 7291
p 2 0 5597 2563 42863 7676
p 2 1 6347 1812 46931 8683
p 2 0 6220 1940 51894 8472
p 2 0 6197 1963 77325 8459
p 2 0 6074 2086 44921 8280
p 2 0 5627 2533 36507 7728
p 2 0 5555 2605 34948 7511
p 2 1 5076 3083 43868 6829
p 2 8 5014 3138 34147 6825
p 2 4 5219 2937 38070 7102
p 2 10 5974 2176 42105 8097
p 2 1 5596 2563 41142 7578
p 2 0 5958 2202 77795 8171
p 2 0 5658 2502 46190 7917
p 2 0 5924 2236 38526 7901
p 2 0 5373 2787 37287 7277
p 2 0 4849 3311 44768 6616
p 2 3 4864 3293 34489 6680
p 2 0 5336 2824 35440 7158
p 2 0 5951 2209 41271 8065
p 2 0 5796 2364 42616 7840
p 2 0 6219 1941 87837 8525
p 2 0 6006 2154 50694 8297
p 2 0 5586 2574 42948 7814
p 2 0 5541 2619 40986 7606
p 2 0 5237 2923 52610 7122
p 2 0 5061 3099 39394 7005
p 2 0 5370 2790 41317 7356
p 2 0 6241 1919 43928 8416
p 2 0 5806 2354 47651 7924
p 2 0 6155 2005 85481 8419
p 2 0 5728 2432 47042 8001
p 2 0 5788 2372 39127 7873
p 2 1 5286 2873 50325 7195
p 2 0 5438 2722 37195 7276
p 2 1 5746 2413 44082 7909
p 2 0 5958 2202 47240 8214
p 2 0 6447 1713 93138 8813
p 2 0 6063 2097 54950 8480
p 2 0 5778 2382 49629 8198
p 2 0 5731 2429 45210 7912
p 2 0 5422 2738 60742 7446
p 2 0 5144 3016 42373 7201
p 2 1 5405 2754 46420 7515
p 2 0 6262 1898 50722 8527
p 2 2 5810 2348 53099 8094
p 2 0 6190 1970 87385 8525
p 2 0 5710 2450 50372 7999
p 2 0 5931 2229 44792 8120
p 2 1 5449 2710 59460 7483
p 2 0 5678 2482 42143 7665
p 2 0 5967 2193 51994 8383
p 2 0 6411 1749 53054 8847
p 2 0 6674 1486 95882 9186
p 2 0 6171 1989 52900 8656
p 2 0 5976 2184 47598 8442
p 2 0 5780 2380 44003 7993
p 2 0 5483 2677 55868 7379
p 2 0 5217 2943 38854 7125
p 2 0 5603 2557 44162 7741
p 2 0 6436 1724 47756 8794
p 2 2 6027 2131 53697 8358
p 2 0 6349 1811 90009 8767
p 2 0 5960 2200 57413 8561
p 2 0 6128 2032 51311 8679
p 2 1 5717 2442 64327 8029
p 2 26 5720 2414 45839 8122
p 2 29 6057 2074 50779 8984
p 2 2 6466 1692 55083 9382
p 2 0 6602 1558 97782 9287
p 2 0 6250 1910 50583 8883
p 2 1 6011 2148 50877 8706
p 2 13 6014 2133 47482 8723
p 2 1 5535 2624 56969 7854
p 2 0 5468 2692 39527 7629
p 2 0 5436 2724 45120 7695
p 2 0 6493 1667 44685 9103
p 2 3 5971 2186 52677 8577
p 2 0 5992 2168 80419 8558
i 2 8160 0 0 582820 26537
p 2 3 7848 309 126908 12456
p 2 0 7575 585 78539 11336
p 2 0 7311 849 68561 10527
p 2 0 7248 912 107553 10041
p 2 111 7327 722 51735 10219
p 2 129 7516 515 71130 10961
p 2 124 7682 354 80355 11555
p 2 109 7498 553 94972 11460
p 2 0 7807 353 246618 11171
p 2 1 7816 343 105278 11799
p 2 0 7592 568 67896 10780
p 2 2 7371 787 112051 10113
p 2 0 7159 1001 48138 9533
p 2 0 7387 773 72529 10304
p 2 0 7520 640 78290 10489
p 2 0 7757 403 197921 10924
p 2 0 7613 547 73498 10930
p 2 4 7449 707 78344 11015
p 2 0 7181 979 85060 9756
p 2 3 7355 802 68815 10314
p 2 10 7560 590 82449 11032
p 2 30 7852 278 215950 11434
p 2 87 7447 626 85673 11554
p 2 13 7555 592 98415 11471
p 2 0 7459 701 109236 10177
p 2 10 7490 660 89224 10857
p 2 0 7525 635 91375 10820
p 2 14 7859 287 264096 11613
p 2 0 7706 454 102146 11648
p 2 11 7591 558 93127 11441
p 2 0 7440 720 70185 10335
p 2 6 7283 871 126742 10214
p 2 0 6991 1169 56553 9540
p 2 4 7402 754 78298 10513
p 2 0 7558 602 74076 10419
p 2 12 7393 755 99547 10866
p 2 0 7584 576 198142 10340
p 2 15 7506 639 110575 11526
p 2 0 7563 597 79238 10782
p 2 20 7242 898 139117 10432
p 2 0 7316 844 61857 9958
p 2 23 7459 678 110546 11281
p 2 0 7667 493 197179 10445
p 2 2 7508 650 101372 11531
p 2 0 7342 818 60735 10203
p 2 0 7097 1063 95697 9819
p 2 0 7125 1035 51607 9420
p 2 0 7201 959 76427 10195
