# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 8160 0 0 27614 27614
p 2 0 0 8160 1082 1082
i 2 8160 0 0 57028 22961
i 2 8160 0 0 95654 23043
p 2 2974 5033 153 83990 22860
p 2 1639 6426 95 69038 22163
p 2 2593 5444 123 86177 23773
p 2 1762 6304 94 77157 23044
p 2 538 7510 112 83766 21432
p 2 641 7408 111 65228 20586
p 2 1103 6999 58 75187 21142
p 2 1230 6821 109 61337 21808
p 2 1937 6104 119 67744 22912
p 2 2881 5067 212 68006 23437
p 2 3461 4585 114 95660 24923
p 2 1555 6347 258 90635 23215
p 2 475 7444 241 72263 21407
p 2 643 7365 152 73704 21058
p 2 743 7211 206 65650 20865
p 2 2116 5739 305 78124 22593
p 2 2602 5227 331 66631 23008
p 2 2985 4823 352 90578 23631
p 2 1353 6514 293 92493 22626
p 2 349 7585 226 68704 21168
p 2 506 7485 169 72110 20813
p 2 701 7218 241 62191 20385
p 2 2227 5616 317 77527 22521
p 2 2488 5305 367 69119 23099
p 2 3111 4708 341 85307 23866
p 2 1454 6431 275 89658 22666
p 2 357 7549 254 73511 20962
p 2 490 7474 196 72219 20441
p 2 537 7383 240 67173 19952
p 2 1928 5922 310 79321 22402
p 2 3082 4634 444 73629 23448
p 2 2711 5092 357 89125 23747
p 2 1399 6474 287 93846 22614
p 2 280 7633 247 68162 20104
p 2 384 7573 203 69874 19822
p 2 452 7474 234 65416 19743
p 2 2031 5797 332 81228 22441
p 2 2853 4765 542 74645 22955
p 2 2444 5325 391 89161 23443
p 2 1233 6629 298 97711 22040
p 2 252 7645 263 76924 20084
p 2 266 7692 202 76411 19320
p 2 430 7433 297 72386 19287
p 2 2043 5813 304 79149 22320
p 2 2775 4776 609 73704 22516
p 2 2086 5628 446 85488 22568
p 2 1057 6774 329 98565 21763
p 2 268 7584 308 69545 19406
p 2 210 7590 360 70733 18660
p 2 444 7293 423 68535 18489
p 2 1828 5938 394 80800 21740
p 2 2612 4885 663 72625 22107
p 2 2156 5479 525 88107 22374
p 2 973 6760 427 89407 21399
p 2 304 7373 483 70479 18960
p 2 134 7606 420 84046 18297
p 2 462 7115 583 73268 18379
p 2 1573 6205 382 86242 21126
p 2 2263 5322 575 75142 21728
p 2 1804 5779 577 96489 21817
p 2 1026 6644 490 83209 20712
p 2 233 7437 490 84309 18298
p 2 115 7529 516 67910 17021
p 2 370 7253 537 71281 17670
p 2 1539 6158 463 84689 20350
p 2 2305 5251 604 73032 21806
p 2 2030 5648 482 90771 22130
p 2 981 6682 497 83072 20559
p 2 241 7417 502 79397 18175
p 2 132 7549 479 63422 16970
p 2 411 7192 557 66920 17460
p 2 1536 6200 424 81497 20315
p 2 2297 5258 605 71676 21377
p 2 1848 5781 531 91757 21869
p 2 860 6815 485 77326 20446
p 2 205 7496 459 76676 18126
p 2 117 7511 532 61800 17126
p 2 314 7274 572 70321 17430
p 2 1511 6162 487 82288 20230
p 2 2240 5316 604 71220 21541
p 2 1910 5729 521 91879 22057
p 2 898 6737 525 77950 20605
p 2 232 7443 485 74553 17935
p 2 122 7541 497 61352 17231
p 2 308 7288 564 67168 17420
p 2 1532 6220 408 84186 20573
p 2 2390 5154 616 72907 21793
p 2 1928 5692 540 89416 21972
p 2 1031 6628 501 83564 20619
p 2 233 7425 502 66520 18011
p 2 105 7584 471 81287 17312
p 2 338 7318 504 112937 17918
p 2 1577 6125 458 72777 20460
p 2 2733 4829 598 84427 21879
p 2 2387 5251 522 76287 21926
p 2 1007 6642 511 95235 20628
p 2 235 7434 491 66643 18098
p 2 116 7530 514 62835 16804
p 2 370 7156 634 57556 17006
p 2 1490 6238 432 84435 20352
p 2 2293 5260 607 73366 21563
p 2 1787 5863 510 94996 21932
p 2 855 6833 472 78921 20721
p 2 238 7433 489 74602 18045
p 2 119 7531 510 62400 17205
p 2 387 7219 554 66478 17337
p 2 1551 6136 473 80684 20109
p 2 2201 5330 629 70545 21335
p 2 1963 5667 530 89772 21832
p 2 998 6657 505 77858 20654
p 2 210 7453 497 75675 17915
p 2 120 7565 475 65958 17462
p 2 309 7277 574 70636 17521
p 2 1545 6145 470 80962 20224
p 2 2414 5159 587 71775 21801
p 2 1802 5816 542 94151 21884
p 2 980 6693 487 77483 20704
p 2 209 7460 491 77121 18054
p 2 112 7529 519 66264 17375
p 2 327 7290 543 67421 17521
p 2 1492 6191 477 83157 20165
p 2 2227 5328 605 71073 21334
p 2 1909 5740 511 95304 22248
p 2 1035 6655 470 77074 20580
p 2 214 7427 519 75110 17917
p 2 104 7627 429 67033 17105
p 2 378 7236 546 69453 17489
p 2 1545 6184 431 78666 20237
p 2 2321 5215 624 73050 21463
p 2 2015 5541 604 88658 21708
p 2 843 6810 507 78156 20570
p 2 260 7402 498 78299 18253
p 2 149 7483 528 65264 17365
p 2 304 7284 572 64604 17505
p 2 1556 6121 483 68037 20009
p 2 2200 5314 646 62582 21049
p 2 2668 5043 449 75126 22831
p 2 1367 6470 323 95398 22009
p 2 364 7526 270 77822 20692
p 2 310 7641 209 79113 20130
p 2 923 6991 246 81784 21277
p 2 2478 5392 290 82666 23075
i 2 8160 0 0 57278 23961
i 2 8160 0 0 93038 23585
p 2 3381 4440 339 86914 23454
p 2 630 7255 275 79019 20823
p 2 799 7159 202 70123 20593
p 2 1101 6797 262 66462 20733
p 2 2805 5029 326 81696 23281
p 2 3403 4394 363 67322 24140
p 2 3614 4218 328 101456 24018
p 2 1633 6230 297 102362 22984
p 2 558 7358 244 71533 21356
p 2 617 7332 211 74776 20550
p 2 894 7027 239 75973 20628
p 2 2519 5344 297 77083 22716
p 2 3494 4303 363 65697 24136
p 2 3650 4189 321 105734 23985
p 2 1561 6273 326 103435 22938
p 2 513 7391 256 86820 21486
p 2 714 7246 200 72044 20780
p 2 943 6975 242 67642 20558
p 2 2458 5508 194 82619 23497
i 2 8160 0 0 253656 32146
p 2 1340 4388 2432 46560 12968
p 2 0 4519 3641 20528 6537
p 2 0 3474 4686 18751 5162
p 2 0 3319 4841 21390 4550
p 2 0 3209 4951 16099 4408
p 2 0 3147 5013 17539 4478
p 2 0 3015 5145 19485 4425
p 2 0 3688 4472 34658 5057
p 2 0 3234 4926 15934 4576
p 2 0 2782 5378 24088 4136
p 2 1 2175 5984 15309 3513
p 2 1817 5913 430 203357 25404
p 2 1250 6516 394 174060 24000
p 2 463 7126 571 133699 20263
p 2 243 7133 784 114016 17856
p 2 38 7030 1092 81173 15250
p 2 21 6639 1500 80491 13843
p 2 0 5589 2571 19211 8803
p 2 0 4445 3715 19290 6669
p 2 0 4618 3542 18443 6363
p 2 0 4428 3732 12689 5675
p 2 2 3621 4537 11181 4717
p 2 0 3188 4972 11599 4210
p 2 0 2731 5429 9066 3774
p 2 0 2735 5425 9822 3855
p 2 0 2646 5514 11256 3812
p 2 0 2830 5330 18855 4023
p 2 0 2667 5493 13158 3890
p 2 0 2508 5652 9425 3668
p 2 0 1777 6383 8521 2921
p 2 2 1549 6609 10204 2655
p 2 0 1381 6779 7154 2458
p 2 2 1471 6687 8462 2629
p 2 0 1674 6486 9567 2831
p 2 0 1977 6183 16707 3140
p 2 0 1757 6403 10311 2949
p 2 0 1761 6399 8096 2895
p 2 0 1368 6792 8073 2502
p 2 0 1210 6950 10181 2320
p 2 0 1050 7110 6397 2156
p 2 0 1243 6917 7464 2381
p 2 0 1437 6723 9085 2594
p 2 1 1584 6575 14475 2728
p 2 0 1307 6853 8311 2479
p 2 0 1261 6899 7221 2416
p 2 0 1133 7027 7921 2277
p 2 0 1038 7122 10078 2149
p 2 0 791 7369 6185 1922
p 2 0 771 7389 4874 1886
p 2 0 1084 7076 5794 2208
p 2 0 995 7165 6573 2107
p 2 0 1060 7100 7726 2164
i 2 8160 0 0 565791 36842
p 2 0 6802 1358 79351 10613
p 2 1 5580 2579 50633 8347
p 2 0 4859 3301 42605 7192
p 2 0 4582 3578 49963 6527
p 2 4 5750 2406 43395 7660
p 2 3 6499 1658 53867 8567
p 2 0 6032 2128 52651 8512
p 2 3 5272 2885 50860 7627
p 2 0 7022 1138 125228 9464
p 2 0 6698 1462 76728 9604
p 2 1 5650 2509 44414 8054
p 2 0 4885 3275 38093 6977
p 2 0 4437 3723 49377 6218
p 2 0 5118 3042 39811 7010
p 2 0 5639 2521 44062 7603
p 2 0 5602 2558 47045 7793
p 2 2 5072 3086 46863 7320
p 2 0 6720 1440 113211 9023
p 2 0 6192 1968 65607 8749
p 2 0 5249 2911 52374 7534
p 2 0 4964 3196 59687 6813
p 2 0 5085 3075 51112 6954
p 2 0 5376 2784 57759 7534
p 2 0 6296 1864 100307 8462
p 2 1 8022 137 125444 12697
p 2 750 7280 130 208345 17500
p 2 69 7994 97 200893 15447
p 2 397 7681 82 256043 17714
p 2 80 8032 48 195094 16073
p 2 363 7701 96 183023 17289
p 2 88 8015 57 234764 16968
p 2 179 7820 161 178703 16503
p 2 70 8041 49 195251 15562
p 2 119 7922 119 149289 14949
p 2 30 8071 59 115538 14091
p 2 64 7942 154 127135 13252
p 2 0 7636 524 124154 11192
p 2 37 7453 670 76192 11211
p 2 46 5756 2358 35299 8130
p 2 46 4629 3485 27745 6709
p 2 46 3796 4318 34012 5635
p 2 0 5724 2436 34347 7489
p 2 0 4602 3558 33163 6548
p 2 0 3876 4284 25690 5928
p 2 32 7145 983 154879 10277
p 2 0 6783 1377 87347 10135
p 2 0 5717 2443 49107 8300
p 2 0 4980 3180 47229 7196
p 2 43 4410 3707 62261 6581
p 2 0 4992 3168 45213 7100
p 2 0 5499 2661 50450 7744
p 2 0 5227 2933 50941 7652
p 2 1 4720 3439 52958 7163
p 2 210 6551 1399 148955 10096
p 2 0 6237 1923 64446 9063
p 2 216 5254 2690 89145 8989
p 2 0 5579 2581 52267 7992
p 2 265 5280 2615 79698 9370
p 2 0 6540 1620 132927 9293
i 2 8160 0 0 434034 36980
p 2 120 5049 2991 76962 8423
p 2 223 7242 695 259458 14084
p 2 15 6984 1161 80150 10796
p 2 38 6599 1523 175225 11888
p 2 0 6202 1958 66764 9187
p 2 62 7482 616 219249 12672
p 2 275 7873 12 349221 15967
p 2 0 7795 365 110680 12361
p 2 245 7148 767 124865 12475
p 2 1536 6283 341 306813 18591
p 2 248 7144 768 121178 12628
p 2 1174 5767 1219 220159 16603
p 2 111 6033 2016 81142 10129
p 2 490 7137 533 266537 15240
p 2 0 7062 1098 82484 11009
p 2 428 6191 1541 203112 13639
p 2 0 6561 1599 65668 9585
p 2 344 5703 2113 119063 11097
p 2 0 6869 1291 130651 9667
p 2 346 6623 1191 127361 12008
p 2 0 6014 2146 75754 8738
p 2 13 5998 2149 99579 9235
p 2 0 7146 1014 146315 10024
p 2 9 6688 1463 103038 10268
p 2 0 6068 2092 62848 8891
p 2 2 5599 2559 86622 8301
p 2 0 6131 2029 56092 8389
p 2 29 5678 2453 90569 9053
p 2 0 6867 1293 132702 9512
p 2 1 6133 2026 101987 9506
p 2 0 5575 2585 74150 8301
p 2 2 5137 3021 91954 7761
p 2 0 4687 3473 56365 6950
p 2 0 5275 2885 63639 7721
p 2 0 5528 2632 86203 7910
i 2 8160 0 0 468928 33637
p 2 0 7158 1002 69890 10828
p 2 0 6322 1838 43296 9242
p 2 0 5585 2575 40498 7949
p 2 0 5236 2924 48806 7157
p 2 3 5615 2542 34918 7507
p 2 0 6648 1512 47363 8856
p 2 0 7113 1047 55351 10118
p 2 0 6586 1574 53068 9268
p 2 0 7381 779 127887 10036
