# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

i 2 8160 0 0 22554 22554
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 0 0 8160 1082 1082
p 2 8160 0 0 27614 27614
p 2 0 1 8159 1084 1083
i 2 8160 0 0 29538 23338
i 2 8160 0 0 34746 23918
p 2 3218 4675 267 53988 22820
p 2 1804 6225 131 57139 22074
p 2 2826 5240 94 56810 24190
p 2 1666 6391 103 60855 22666
p 2 631 7386 143 62370 20533
p 2 853 7188 119 56810 20152
p 2 1275 6821 64 57853 21234
p 2 1259 6824 77 56698 21435
p 2 2135 5909 116 55246 22974
p 2 3031 4967 162 52139 24080
p 2 3265 4849 46 54796 25197
p 2 1308 6659 193 64222 22698
p 2 416 7610 134 63052 21293
p 2 617 7410 133 58781 20926
p 2 758 7276 126 59613 21257
p 2 2038 5896 226 57497 22589
p 2 2660 5278 222 55397 23343
p 2 3119 4740 301 57636 24328
p 2 1319 6610 231 64044 22389
p 2 433 7536 191 62082 20912
p 2 650 7352 158 58442 20637
p 2 738 7223 199 57964 20507
p 2 2449 5459 252 57544 23242
p 2 2617 5180 363 55172 23155
p 2 2731 5159 270 61933 23835
p 2 1568 6357 235 63845 22566
p 2 361 7557 242 62283 20684
p 2 470 7543 147 59426 20530
p 2 604 7336 220 58552 20152
p 2 2161 5734 265 61872 22920
p 2 2489 5280 391 57147 22640
p 2 2271 5559 330 63288 23441
p 2 1463 6437 260 65387 22563
p 2 325 7603 232 58237 20009
p 2 355 7632 173 56343 19522
p 2 423 7539 198 56800 19570
p 2 2099 5787 274 60219 22680
p 2 2363 5267 530 56694 22485
p 2 2187 5600 373 64776 23405
p 2 1270 6628 262 68180 22222
p 2 318 7603 239 60352 19858
p 2 300 7681 179 56351 19402
p 2 575 7345 240 57549 19656
p 2 1865 6018 277 61909 22197
p 2 2708 4890 562 57572 22664
p 2 1941 5796 423 63119 22932
p 2 942 6942 276 68664 21865
p 2 327 7575 258 55978 19265
p 2 267 7649 244 52641 18828
p 2 450 7432 278 55057 18912
p 2 1829 6044 287 61894 22045
p 2 2532 4988 640 59822 22257
p 2 2218 5494 448 62766 22689
p 2 930 6867 363 70590 21324
p 2 360 7419 381 55763 18902
p 2 169 7643 348 56794 18354
p 2 537 7135 488 56088 18553
p 2 1579 6237 344 62679 21365
p 2 2233 5368 559 61651 22235
p 2 1713 6002 445 67896 22363
p 2 912 6843 405 66183 20809
p 2 339 7406 415 55559 18278
p 2 126 7574 460 50340 17306
p 2 390 7305 465 53415 17835
p 2 1575 6199 386 56856 20582
p 2 2139 5443 578 56561 21670
p 2 1763 5952 445 62243 22087
p 2 1082 6668 410 70720 21195
p 2 289 7459 412 53051 18188
p 2 147 7615 398 46922 17219
p 2 376 7296 488 49310 17545
p 2 1547 6206 407 56418 20438
p 2 2295 5289 576 55608 21792
p 2 1870 5807 483 63062 22244
p 2 991 6707 462 57490 20337
p 2 247 7481 432 49350 17709
p 2 133 7439 588 44541 16549
p 2 403 7245 512 48569 17349
p 2 1553 6205 402 56625 20574
p 2 2247 5332 581 55024 21709
p 2 1780 5917 463 62625 21963
p 2 974 6767 419 60990 20855
p 2 270 7378 512 47548 17592
p 2 129 7499 532 43867 16757
p 2 310 7242 608 46264 17056
p 2 1255 6505 400 58832 20059
p 2 2482 5105 573 56755 22003
p 2 1830 5812 518 61410 21802
p 2 948 6742 470 61295 20548
p 2 267 7460 433 52262 18183
p 2 95 7624 441 50719 17282
p 2 366 7276 518 49130 17348
p 2 1566 6168 426 55517 20393
p 2 2181 5401 578 55797 21855
p 2 1681 6047 432 62661 22038
p 2 950 6738 472 63216 20614
p 2 274 7449 437 52309 17967
p 2 107 7624 429 46862 17100
p 2 368 7218 574 48533 17240
p 2 1521 6238 401 55450 20180
p 2 2257 5353 550 57685 21745
p 2 1707 5993 460 63762 22038
p 2 857 6867 436 60986 20554
p 2 280 7470 410 49358 17984
p 2 89 7606 465 46373 17026
p 2 324 7334 502 48688 17433
p 2 1526 6231 403 55868 20450
p 2 2131 5480 549 56685 21691
p 2 1922 5768 470 61449 22451
p 2 989 6711 460 60721 20455
p 2 275 7419 466 49867 17750
p 2 85 7642 433 50048 17454
p 2 358 7268 534 52087 17581
p 2 1547 6225 388 55724 20512
p 2 2267 5318 575 57687 21751
p 2 1619 6053 488 69277 21957
p 2 863 6861 436 62939 20613
p 2 270 7520 370 51315 18132
p 2 128 7634 398 54009 17632
p 2 403 7214 543 46103 17136
p 2 1540 6236 384 58515 20616
p 2 2176 5405 579 57031 21985
p 2 1856 5871 433 64710 22120
p 2 980 6710 470 59709 20443
p 2 276 7464 420 48216 17716
p 2 88 7697 375 51012 17505
p 2 361 7285 514 50608 17368
p 2 1560 6211 389 55971 20480
p 2 2350 5291 519 58583 22013
p 2 1784 5946 430 62443 22026
p 2 965 6740 455 61602 20473
p 2 316 7454 390 52997 18251
p 2 159 7532 469 49790 17358
p 2 248 7435 477 48719 17313
p 2 1176 6580 404 53494 19871
p 2 1723 5952 485 53608 21147
p 2 2151 5665 344 60049 22904
p 2 1339 6544 277 68987 22386
p 2 441 7478 241 61846 20577
p 2 393 7597 170 58214 20194
p 2 995 6963 202 59660 21208
p 2 2685 5198 277 55306 23464
i 2 8160 0 0 36838 24343
i 2 8160 0 0 36659 24331
p 2 3504 4306 350 53326 23823
p 2 779 7100 281 58871 21018
p 2 898 7059 203 54060 20265
p 2 1209 6726 225 53839 20973
p 2 2451 5417 292 52507 22729
p 2 3309 4518 333 53999 24268
p 2 3317 4539 304 53375 24302
p 2 1261 6609 290 62713 22183
p 2 490 7373 297 60072 20877
p 2 719 7261 180 54908 20365
p 2 1007 6925 228 54734 20590
p 2 2493 5376 291 52947 23002
p 2 2677 5126 357 55828 23409
p 2 3363 4498 299 51896 23952
p 2 1543 6332 285 61556 22388
p 2 508 7402 250 59994 20994
p 2 660 7305 195 55785 20404
p 2 820 7121 219 54756 20615
i 2 8160 0 0 64194 24890
i 2 8160 0 0 152477 26590
p 2 1827 2366 3967 49769 11404
p 2 0 2080 6080 4442 3188
p 2 0 1165 6995 2692 2244
p 2 0 1191 6969 2803 2261
p 2 0 1303 6857 3047 2387
p 2 0 577 7583 1844 1643
p 2 0 532 7628 1786 1600
p 2 0 687 7473 2071 1749
p 2 0 861 7299 2320 1926
p 2 0 395 7765 1621 1465
p 2 0 395 7765 1619 1467
p 2 97 902 7161 14894 2846
p 2 0 938 7222 3189 2062
p 2 235 552 7373 16017 2942
p 2 0 663 7497 2672 1794
p 2 45 904 7211 20770 2746
p 2 0 826 7334 2975 1935
p 2 156 573 7431 26384 2924
p 2 0 603 7557 3013 1750
p 2 80 732 7348 27827 2751
p 2 0 766 7394 3195 1900
p 2 34 554 7572 19581 2105
p 2 0 518 7642 2902 1647
p 2 5 643 7512 19546 2019
p 2 0 660 7500 3592 1792
p 2 17 461 7682 22062 1949
p 2 0 441 7719 2893 1571
p 2 25 539 7596 22997 2096
p 2 0 477 7683 3156 1603
p 2 8 466 7686 20279 1897
p 2 0 491 7669 3076 1616
p 2 11 502 7647 21832 1949
p 2 0 404 7756 2789 1539
p 2 9 375 7776 21274 1789
p 2 0 407 7753 3081 1545
p 2 7 488 7665 21654 1908
p 2 0 424 7736 2838 1562
p 2 9 410 7741 23791 1852
p 2 0 464 7696 3090 1587
p 2 6 504 7650 24007 1948
p 2 0 397 7763 2528 1510
p 2 2 401 7757 24628 1846
p 2 0 417 7743 2790 1538
p 2 9 739 7412 22859 2211
p 2 0 585 7575 2808 1686
p 2 10 981 7169 25235 2487
p 2 4 5171 2985 17310 6623
p 2 9 8016 135 65110 11677
p 2 0 4120 4040 12520 5581
p 2 14 3003 5143 32844 4813
p 2 0 1845 6315 8257 3146
p 2 63 1710 6387 35300 3799
p 2 11 1444 6705 12029 2986
p 2 11 1292 6857 37275 3130
p 2 0 1170 6990 13607 2541
p 2 7 1351 6802 34021 3120
p 2 0 1173 6987 10389 2525
p 2 14 1112 7034 30570 2840
p 2 0 1027 7133 5055 2244
p 2 8 1224 6928 29915 2863
p 2 0 1022 7138 4730 2239
p 2 10 914 7236 31921 2606
p 2 2 928 7230 5194 2182
p 2 12 1055 7093 29550 2728
p 2 0 913 7247 4713 2144
p 2 3 863 7294 31575 2494
p 2 0 859 7301 5331 2087
p 2 14 1026 7120 31977 2757
p 2 0 890 7270 4981 2120
p 2 17 824 7319 31007 2534
p 2 0 843 7317 5215 2075
p 2 8 948 7204 31373 2569
p 2 2 718 7440 3544 1902
p 2 7 674 7479 30788 2263
p 2 1 701 7458 3891 1857
p 2 15 869 7276 30660 2518
p 2 0 633 7527 3131 1762
p 2 3 621 7536 31225 2204
p 2 0 673 7487 3874 1804
p 2 5 835 7320 31098 2412
p 2 0 628 7532 3384 1753
p 2 10 642 7508 31488 2288
p 2 0 635 7525 3597 1772
p 2 3 779 7378 30492 2349
p 2 0 640 7520 3235 1759
p 2 16 652 7492 34462 2350
p 2 0 630 7530 3498 1760
p 2 17 750 7393 33485 2444
p 2 0 578 7582 3200 1711
p 2 12 592 7556 32459 2265
p 2 0 644 7516 3761 1785
p 2 7 779 7374 31450 2418
p 2 0 632 7528 3183 1766
p 2 6 622 7532 31512 2224
p 2 0 623 7537 3585 1751
p 2 3 7434 723 62944 10133
p 2 0 3643 4517 8609 4844
p 2 9 1847 6304 32761 3505
p 2 0 1355 6805 4234 2477
p 2 11 1149 7000 30523 2747
p 2 0 1146 7014 4089 2266
p 2 1 766 7393 27680 2299
p 2 0 725 7435 3133 1831
p 2 2 821 7337 30101 2336
p 2 0 890 7270 3671 2010
p 2 6 666 7488 32261 2281
p 2 0 615 7545 2908 1722
p 2 12 730 7418 31003 2275
p 2 0 760 7400 3617 1885
p 2 6 627 7527 27153 2084
p 2 0 515 7645 2908 1622
p 2 3 654 7503 20766 2012
p 2 0 736 7424 3284 1831
p 2 0 431 7729 4748 1543
p 2 0 369 7791 1870 1440
p 2 0 420 7740 4019 1522
p 2 0 542 7618 2364 1620
p 2 0 340 7820 3810 1446
p 2 0 278 7882 1585 1354
p 2 0 402 7758 3809 1494
p 2 0 730 7430 3208 1872
p 2 0 501 7659 2688 1633
p 2 0 536 7624 2926 1698
p 2 0 548 7612 2750 1661
p 2 0 702 7458 3512 1872
p 2 0 480 7680 2783 1621
p 2 0 521 7639 3094 1674
p 2 0 570 7590 3179 1702
p 2 0 664 7496 3521 1833
p 2 0 459 7701 2928 1607
p 2 0 485 7675 3021 1652
p 2 0 532 7628 3260 1686
p 2 0 792 7368 4009 1992
p 2 0 628 7532 4174 1821
p 2 0 633 7527 7565 1947
p 2 3 802 7355 14858 2212
p 2 0 844 7316 11364 2249
p 2 38 633 7489 13956 2305
p 2 30 663 7467 6916 2375
p 2 2 712 7446 14210 2265
p 2 0 847 7313 5276 2146
p 2 0 736 7424 10111 2086
p 2 0 770 7390 5737 2109
p 2 13 7372 775 41840 9807
p 2 0 6981 1179 18178 8993
p 2 0 1957 6203 4632 3092
p 2 0 3208 4952 5595 4253
p 2 0 2377 5783 4964 3443
p 2 0 3538 4622 6389 4603
p 2 0 1124 7036 2955 2178
p 2 0 1340 6820 2840 2380
p 2 0 1330 6830 3023 2379
p 2 0 1595 6565 3358 2639
p 2 1 646 7513 7696 1785
p 2 0 779 7381 2277 1836
p 2 1 896 7263 7841 2015
p 2 0 1111 7049 2941 2164
p 2 0 474 7686 6264 1599
p 2 0 547 7613 2025 1607
p 2 1 669 7490 6830 1801
p 2 0 777 7383 2370 1836
p 2 0 414 7746 4724 1519
p 2 0 393 7767 1731 1467
